season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,fit_status,wmi_controlledgame_percentile
2025-26,2026-03-23,22500374,2025-12-18T20:00:00-05:00,3,Final,TOR,MIL,TOR @ MIL,193,193,0,1,1,192,0.1687624669563702,0.2109305437362998,0.8000854877013587,-0.2230366973965946,0.8000854877013587,0.5563724386851353,ok,60.01936108422071
2025-26,2026-03-23,22500375,2025-12-18T20:00:00-05:00,3,Final,HOU,NOP,HOU @ NOP,214,214,90,2,92,122,0.1314588353955434,0.226284007021949,0.5809462061664493,-0.5430971147705796,0.5809462061664494,0.2946038010563568,ok,32.13939980638916
2025-26,2026-03-23,22500376,2025-12-18T20:30:00-05:00,3,Final,DET,DAL,DET @ DAL,220,220,16,1,17,203,0.1827930323168196,0.2881378599020106,0.6343943568505143,-0.4550845039556108,0.6343943568505142,0.158813121379845,ok,39.787028073572124
2025-26,2026-03-23,22500377,2025-12-18T21:00:00-05:00,3,Final,ORL,DEN,ORL @ DEN,203,203,56,0,56,147,0.1518930056767727,0.176746635352078,0.8593827281305977,-0.1515409054338489,0.8593827281305977,0.7495267866667852,ok,66.5053242981607
2025-26,2026-03-23,22500378,2025-12-18T21:00:00-05:00,3,Final,GSW,PHX,GSW @ PHX,200,200,0,1,1,199,0.2062931637462391,0.2211454476886783,0.9328392960485092,-0.0695223372915471,0.9328392960485096,0.8325020576451005,ok,73.57212003872216
2025-26,2026-03-23,22500379,2025-12-18T21:00:00-05:00,3,Final,LAL,UTA,LAL @ UTA,204,204,0,3,3,201,0.3643097324529776,0.3812141375599134,0.9556564055700084,-0.0453568389329872,0.9556564055700082,0.8477252028061986,ok,74.92739593417231
2025-26,2026-03-23,22500380,2025-12-18T22:00:00-05:00,3,Final,SAC,POR,SAC @ POR,226,226,16,2,18,208,0.1577068239370744,0.4581087990587266,0.3442562645841199,-1.0663689437637291,0.3442562645841199,0.000440399095699,ok,10.26137463697967
2025-26,2026-03-23,22500381,2025-12-19T19:00:00-05:00,3,Final,MIA,BOS,MIA @ BOS,202,202,25,1,26,176,0.1744310789873285,0.2567784110421499,0.6793058586171241,-0.3866837983305006,0.6793058586171241,0.2889099376180999,ok,46.85382381413359
2025-26,2026-03-23,22500382,2025-12-19T19:00:00-05:00,3,Final,PHI,NYK,PHI @ NYK,188,188,0,0,0,188,0.3621839565891868,0.2872226902766842,1.260986575400055,0.2318944109309154,1.260986575400055,0.3855562077999617,ok,91.38431752178123
2025-26,2026-03-23,22500383,2025-12-19T19:30:00-05:00,3,Final,SAS,ATL,SAS @ ATL,213,213,152,0,152,61,7.382351671278617e-11,0.156672686635396,4.711958306082159e-10,-21.475747332084868,4.711958306082163e-10,0.9988434080742205,ok,0.6776379477250726
