season,game_id,game_date_et,away_team,home_team,matchup,source,possessions,fit_status,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,fit_method,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,wmi_controlledgame_percentile
2024-25,0022400890,20250304,NOP,LAL,NOP @ LAL,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,67,0,67,196,glm_poisson_log_raw_controls,0.1305966837874656,0.18884918052306685,0.6915395842637185,-0.3688348854611565,0.6915395842637185,0.36108247140976724,40.154575794835765
2024-25,0022400891,20250305,POR,BOS,POR @ BOS,data.nba.com mobile_teams v2015 play-by-play,190,ok,190,59,1,60,190,glm_poisson_log_raw_controls,0.054581697348521196,0.1925405060210123,0.28348163447001956,-1.2606079393236023,0.28348163447001956,0.039985802122810256,1.897066572984367
2024-25,0022400892,20250305,MIN,CHA,MIN @ CHA,data.nba.com mobile_teams v2015 play-by-play,191,ok,191,48,0,48,191,glm_poisson_log_raw_controls,0.1301918328035714,0.2628878590118415,0.49523714519546164,-0.7027185499332539,0.49523714519546164,0.059867451497177475,14.965747409098892
2024-25,0022400893,20250305,MIA,CLE,MIA @ CLE,data.nba.com mobile_teams v2015 play-by-play,195,ok,195,9,1,10,195,glm_poisson_log_raw_controls,0.1379032554497998,0.23123729751103278,0.5963711604232884,-0.5168920533585201,0.5963711604232884,0.18339691946873693,26.980502371333216
2024-25,0022400894,20250305,UTA,WAS,UTA @ WAS,data.nba.com mobile_teams v2015 play-by-play,206,ok,206,2,2,4,206,glm_poisson_log_raw_controls,0.09804708631002192,0.230302228896704,0.42573225096313916,-0.853944649179421,0.42573225096313916,0.042988806929294736,9.028631652907078
2024-25,0022400895,20250305,OKC,MEM,OKC @ MEM,data.nba.com mobile_teams v2015 play-by-play,210,ok,210,38,0,38,210,glm_poisson_log_raw_controls,0.1380348487465936,0.2617143976262923,0.5274255065771987,-0.6397476433632296,0.5274255065771987,0.07771723746246241,18.496399086597577
2024-25,0022400896,20250305,SAC,DEN,SAC @ DEN,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,0,1,1,197,glm_poisson_log_raw_controls,0.2243553333709632,0.20135743312567816,1.1142143097887565,0.10814950162815211,1.1142143097887565,0.755052009284422,84.41946249780432
2024-25,0022400897,20250305,DAL,MIL,DAL @ MIL,data.nba.com mobile_teams v2015 play-by-play,207,ok,207,129,0,129,207,glm_poisson_log_raw_controls,0.08501170087049496,0.11253681812953378,0.7554123377883633,-0.2804915360487513,0.7554123377883633,0.6166504199763141,48.9724222729668
2024-25,0022400898,20250305,DET,LAC,DET @ LAC,data.nba.com mobile_teams v2015 play-by-play,189,ok,189,0,1,1,189,glm_poisson_log_raw_controls,0.17428296347180083,0.2447367210012304,0.7121242891495821,-0.33950281939224636,0.7121242891495821,0.3347085511263871,43.000175654312315
2024-25,0022400899,20250306,IND,ATL,IND @ ATL,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,0,1,1,197,glm_poisson_log_raw_controls,0.19960269132972888,0.19716295003124296,1.0123742381522458,0.012298303051601792,1.0123742381522458,0.9720506777602742,77.81486035482172
2024-25,0022400900,20250306,PHI,BOS,PHI @ BOS,data.nba.com mobile_teams v2015 play-by-play,185,ok,185,94,0,94,185,glm_poisson_log_raw_controls,0.18473319078411188,0.16876883122888792,1.0945930563065447,0.09038265611770513,1.0945930563065447,0.8197574884851069,83.3128403302301
2024-25,0022400901,20250306,GSW,BKN,GSW @ BKN,data.nba.com mobile_teams v2015 play-by-play,194,ok,194,36,1,37,194,glm_poisson_log_raw_controls,0.23510396184793833,0.30294336844996367,0.7760657150241264,-0.2535180780749909,0.7760657150241264,0.3800522892850887,51.74776040751801
2024-25,0022400902,20250306,HOU,NOP,HOU @ NOP,data.nba.com mobile_teams v2015 play-by-play,194,ok,194,14,0,14,194,glm_poisson_log_raw_controls,0.19553742789903467,0.28594197971004864,0.6838360288940919,-0.38003711393698597,0.6838360288940919,0.2363083911299756,39.04795362726155
2024-25,0022400903,20250306,NYK,LAL,NYK @ LAL,data.nba.com mobile_teams v2015 play-by-play,209,ok,209,0,1,1,209,glm_poisson_log_raw_controls,0.20073520660256186,0.3268257816373669,0.6141963635699027,-0.48744059158899733,0.6141963635699027,0.09917663209220899,29.018092394168278
2024-25,0022400904,20250307,CLE,CHA,CLE @ CHA,data.nba.com mobile_teams v2015 play-by-play,205,ok,205,0,4,4,205,glm_poisson_log_raw_controls,0.3099352177794951,0.34194170388477146,0.9063978282214384,-0.09827696531993291,0.9063978282214384,0.7017145719270255,67.53908308448973
2024-25,0022400905,20250307,UTA,TOR,UTA @ TOR,data.nba.com mobile_teams v2015 play-by-play,207,ok,207,2,0,2,207,glm_poisson_log_raw_controls,0.22440056814203432,0.28394235172162813,0.7903032667773088,-0.2353385251883186,0.7903032667773088,0.42015418135823324,53.62726154927103
2024-25,0022400906,20250307,MEM,DAL,MEM @ DAL,data.nba.com mobile_teams v2015 play-by-play,209,ok,209,0,0,0,209,glm_poisson_log_raw_controls,0.12154890334303613,0.18492832676783444,0.6572757428105263,-0.4196516486830643,0.6572757428105263,0.32594033332105266,35.07816616897944
2024-25,0022400907,20250307,MIN,MIA,MIN @ MIA,data.nba.com mobile_teams v2015 play-by-play,187,ok,187,0,2,2,187,glm_poisson_log_raw_controls,0.05644812580463554,0.14941668479790782,0.3777899762732919,-0.9734168561002343,0.3777899762732919,0.12474809652207582,5.779026875109785
2024-25,0022400908,20250307,POR,OKC,POR @ OKC,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,36,0,36,204,glm_poisson_log_raw_controls,0.1338569677501663,0.17138483120256756,0.7810315931166314,-0.2471396778266455,0.7810315931166314,0.566321796349335,52.4152467943088
2024-25,0022400909,20250307,PHX,DEN,PHX @ DEN,data.nba.com mobile_teams v2015 play-by-play,218,ok,218,34,2,36,218,glm_poisson_log_raw_controls,0.1822817159414098,0.2181592764997686,0.8355441898506807,-0.17967204203931042,0.8355441898506807,0.5943503141737331,59.26576497453012
2024-25,0022400910,20250307,SAS,SAC,SAS @ SAC,data.nba.com mobile_teams v2015 play-by-play,187,ok,187,91,0,91,187,glm_poisson_log_raw_controls,0.12536270555907206,0.2704430212485975,0.46354572205372496,-0.7688502536337407,0.46354572205372496,0.0446951767140912,12.155278412085016
2024-25,0022400911,20250307,NYK,LAC,NYK @ LAC,data.nba.com mobile_teams v2015 play-by-play,193,ok,193,0,2,2,193,glm_poisson_log_raw_controls,0.10588306009976546,0.1833735740886694,0.5774172239701573,-0.5491901819762587,0.5774172239701573,0.23637767758696349,24.53890743017741
2024-25,0022400912,20250308,BKN,CHA,BKN @ CHA,data.nba.com mobile_teams v2015 play-by-play,173,ok,173,13,1,14,173,glm_poisson_log_raw_controls,0.18934776110393647,0.19136825483720765,0.9894418552596929,-0.010614277404617258,0.9894418552596929,0.9780775827716911,75.75970490075531
2024-25,0022400913,20250308,NOP,HOU,NOP @ HOU,data.nba.com mobile_teams v2015 play-by-play,202,ok,202,127,0,127,202,glm_poisson_log_raw_controls,0.06471939715573373,0.17832339709558984,0.3629327290183971,-1.013537781399616,0.3629327290183971,0.06400202078566505,5.041278763393641
2024-25,0022400914,20250308,IND,ATL,IND @ ATL,data.nba.com mobile_teams v2015 play-by-play,200,ok,200,40,2,42,200,glm_poisson_log_raw_controls,0.13675821025877416,0.26797343645802035,0.5103424132869161,-0.6726733799491779,0.5103424132869161,0.06371904120437653,16.493939926225192
2024-25,0022400915,20250308,WAS,TOR,WAS @ TOR,data.nba.com mobile_teams v2015 play-by-play,202,ok,202,0,0,0,202,glm_poisson_log_raw_controls,0.15687388246775683,0.22747956380239312,0.689617475282439,-0.37161821876690465,0.689617475282439,0.303776267625969,39.73300544528368
2024-25,0022400916,20250308,CHI,MIA,CHI @ MIA,data.nba.com mobile_teams v2015 play-by-play,210,ok,210,20,1,21,210,glm_poisson_log_raw_controls,0.15521046622884144,0.1854760503219142,0.8368221447429813,-0.17814372241864443,0.8368221447429813,0.6395877182426057,59.37115756191814
2024-25,0022400917,20250308,ORL,MIL,ORL @ MIL,data.nba.com mobile_teams v2015 play-by-play,188,ok,188,25,0,25,188,glm_poisson_log_raw_controls,0.15174383433902452,0.36157775721166246,0.41967137444850033,-0.8682833157613528,0.41967137444850033,0.00771524964609553,8.659757597049007
2024-25,0022400918,20250308,LAL,BOS,LAL @ BOS,data.nba.com mobile_teams v2015 play-by-play,189,ok,189,45,0,45,189,glm_poisson_log_raw_controls,0.07372586622336878,0.21455473828645272,0.3436226429310414,-1.0682111919424682,0.3436226429310414,0.035570658722463365,3.7590022835060597
2024-25,0022400919,20250308,DET,GSW,DET @ GSW,data.nba.com mobile_teams v2015 play-by-play,209,ok,209,0,2,2,209,glm_poisson_log_raw_controls,0.318284400790391,0.4121759290489528,0.7722052122859154,-0.25850494525777123,0.7722052122859154,0.27018386727253785,51.23836290180924
2024-25,0022400920,20250309,DEN,OKC,DEN @ OKC,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,13,0,13,196,glm_poisson_log_raw_controls,0.1381657490289935,0.2750293665121304,0.502367259108309,-0.6884238349240527,0.502367259108309,0.058548197981011706,15.650799227121027
2024-25,0022400921,20250309,PHX,DAL,PHX @ DAL,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,8,0,8,196,glm_poisson_log_raw_controls,0.057334836668436424,0.14616241130790525,0.3922679993808739,-0.9358100008988535,0.3922679993808739,0.13533891905638618,6.745125592833304
2024-25,0022400922,20250309,CLE,MIL,CLE @ MIL,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,20,0,20,197,glm_poisson_log_raw_controls,0.1541843855621153,0.1584960008151864,0.9727966937279469,-0.027580166493170064,0.9727966937279469,0.9470949040545142,74.33690497101703
2024-25,0022400923,20250309,MEM,NOP,MEM @ NOP,data.nba.com mobile_teams v2015 play-by-play,191,ok,191,0,1,1,191,glm_poisson_log_raw_controls,0.22876878408930532,0.26433088919119674,0.8654636799705672,-0.1444898694629557,0.8654636799705672,0.6476645432166444,62.9369401018795
2024-25,0022400924,20250309,UTA,PHI,UTA @ PHI,data.nba.com mobile_teams v2015 play-by-play,217,ok,217,31,3,34,217,glm_poisson_log_raw_controls,0.24669687946483834,0.22145640150603302,1.113974930447507,0.10793463716525302,1.113974930447507,0.7210030221682517,84.3667662041103
2024-25,0022400925,20250309,SAS,MIN,SAS @ MIN,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,50,0,50,197,glm_poisson_log_raw_controls,0.29725072416258724,0.17742892600627921,1.6753227946161802,0.5160058599139153,1.6753227946161802,0.11643312562622539,98.50693834533638
2024-25,0022400926,20250309,DET,POR,DET @ POR,data.nba.com mobile_teams v2015 play-by-play,208,ok,208,28,3,31,208,glm_poisson_log_raw_controls,0.23594047094730847,0.29810652300624085,0.7914636304096204,-0.23387135092575795,0.7914636304096204,0.40947520858555375,53.85561215527841
2024-25,0022400927,20250309,SAC,LAC,SAC @ LAC,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,0,0,0,197,glm_poisson_log_raw_controls,0.23274006760174135,0.2581537441634416,0.9015560411720758,-0.10363307390918536,0.9015560411720758,0.7353466964755284,67.187774459863
2024-25,0022400928,20250310,PHI,ATL,PHI @ ATL,data.nba.com mobile_teams v2015 play-by-play,202,ok,202,45,2,47,202,glm_poisson_log_raw_controls,0.13604428415076075,0.23938458292208403,0.5683084620158728,-0.5650909407391114,0.5683084620158728,0.12355444103891759,23.502546987528543
2024-25,0022400929,20250310,UTA,BOS,UTA @ BOS,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,32,1,33,197,glm_poisson_log_raw_controls,3.677318177472791e-11,0.1680188681789791,2.1886340607625056e-10,-22.24257329725093,2.1886340607625056e-10,0.9985578360780246,0.01756543123133673
2024-25,0022400930,20250310,LAL,BKN,LAL @ BKN,data.nba.com mobile_teams v2015 play-by-play,186,ok,186,1,2,3,186,glm_poisson_log_raw_controls,0.08945076962346832,0.3155608697793201,0.2834659749988126,-1.2606631806578963,0.2834659749988126,0.002870346308373081,1.8795011417530298
2024-25,0022400931,20250310,CHA,MIA,CHA @ MIA,data.nba.com mobile_teams v2015 play-by-play,189,ok,189,18,1,19,189,glm_poisson_log_raw_controls,0.10384794522958307,0.19051506441473703,0.5450904659356169,-0.6068035055517143,0.5450904659356169,0.18642315637707563,20.604250834357984
2024-25,0022400932,20250310,WAS,TOR,WAS @ TOR,data.nba.com mobile_teams v2015 play-by-play,199,ok,199,21,0,21,199,glm_poisson_log_raw_controls,0.18191804891236052,0.22550247839905627,0.8067230577857891,-0.21477484459682986,0.8067230577857891,0.5316193971488625,55.89320217811348
2024-25,0022400933,20250310,IND,CHI,IND @ CHI,data.nba.com mobile_teams v2015 play-by-play,213,ok,213,105,0,105,213,glm_poisson_log_raw_controls,0.1110810686439025,0.1933552968010989,0.5744919869362028,-0.5542691296823264,0.5744919869362028,0.19339338039871212,24.292991392938696
2024-25,0022400934,20250310,ORL,HOU,ORL @ HOU,data.nba.com mobile_teams v2015 play-by-play,182,ok,182,22,0,22,182,glm_poisson_log_raw_controls,0.3362387562890689,0.2174924492907257,1.5459789863307534,0.43565735779002984,1.5459789863307534,0.1516718952917559,97.3300544528368
2024-25,0022400935,20250310,PHX,MEM,PHX @ MEM,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,3,1,4,196,glm_poisson_log_raw_controls,0.16643683634996984,0.3305762635428853,0.5034748549887283,-0.6862215085100524,0.5034748549887283,0.03451673051645471,15.756191814509046
2024-25,0022400936,20250310,DEN,OKC,DEN @ OKC,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,1,0,1,197,glm_poisson_log_raw_controls,0.13222480059394412,0.20513274638267573,0.644581632750523,-0.4391538040332543,0.644581632750523,0.27870281016660425,33.30405761461444
2024-25,0022400937,20250310,DAL,SAS,DAL @ SAS,data.nba.com mobile_teams v2015 play-by-play,195,ok,195,0,3,3,195,glm_poisson_log_raw_controls,0.2830648426947158,0.29843290679966705,0.9485041235239264,-0.05286914220067582,0.9485041235239264,0.8494124859336792,71.64939399262252
2024-25,0022400938,20250310,POR,GSW,POR @ GSW,data.nba.com mobile_teams v2015 play-by-play,199,ok,199,15,0,15,199,glm_poisson_log_raw_controls,0.03734790891483451,0.17188098754937597,0.21728935496199447,-1.5265253806693724,0.21728935496199447,0.03843127297640913,0.7377481117161426
2024-25,0022400939,20250310,NYK,SAC,NYK @ SAC,data.nba.com mobile_teams v2015 play-by-play,198,ok,198,127,0,127,198,glm_poisson_log_raw_controls,0.21434573936246537,0.2655843267967814,0.8070722468742576,-0.2143420894724225,0.8070722468742576,0.4938527290726994,55.96346390303882
2024-25,0022400940,20250311,BKN,CLE,BKN @ CLE,data.nba.com mobile_teams v2015 play-by-play,191,ok,191,14,3,17,191,glm_poisson_log_raw_controls,0.08781780821161342,0.24261045407015594,0.3619704210529158,-1.0161927802933686,0.3619704210529158,0.02409599409688068,4.953451607236958
2024-25,0022400941,20250311,WAS,DET,WAS @ DET,data.nba.com mobile_teams v2015 play-by-play,205,ok,205,99,0,99,205,glm_poisson_log_raw_controls,0.2631865347319607,0.18918126051580852,1.3911871292874072,0.3301574324966006,1.3911871292874072,0.30954831616760015,94.90602494291235
2024-25,0022400942,20250311,MIL,IND,MIL @ IND,data.nba.com mobile_teams v2015 play-by-play,195,ok,195,0,2,2,195,glm_poisson_log_raw_controls,0.21297931447071397,0.24885481627509004,0.8558376231516511,-0.15567461341415473,0.8558376231516511,0.6288748766244368,61.8830142279993
2024-25,0022400943,20250311,LAC,NOP,LAC @ NOP,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,35,2,37,197,glm_poisson_log_raw_controls,0.14632192183414605,0.22984109955481416,0.6366220929048858,-0.45157906020462407,0.6366220929048858,0.22911442621425648,32.16230458457755
2024-25,0022400944,20250306,CHI,ORL,CHI @ ORL,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,0,1,1,204,glm_poisson_log_raw_controls,0.17219793240422304,0.3507543009745077,0.49093605388672956,-0.7114413961523628,0.49093605388672956,0.02090754996311911,14.614438784472158
2024-25,0022400945,20250312,CHA,ATL,CHA @ ATL,data.nba.com mobile_teams v2015 play-by-play,211,ok,211,2,0,2,211,glm_poisson_log_raw_controls,0.27702602094462797,0.2492651922912518,1.1113706586876329,0.10559408119814132,1.1113706586876329,0.7174965027648178,84.20867732302828
2024-25,0022400946,20250312,OKC,BOS,OKC @ BOS,data.nba.com mobile_teams v2015 play-by-play,191,ok,191,0,3,3,191,glm_poisson_log_raw_controls,0.351290072925771,0.2695568167077719,1.3032134642938997,0.2648331099695608,1.3032134642938997,0.33564807803523744,92.56982258914456
2024-25,0022400947,20250312,PHI,TOR,PHI @ TOR,data.nba.com mobile_teams v2015 play-by-play,208,ok,208,27,0,27,208,glm_poisson_log_raw_controls,0.1725472475593196,0.20797321429266433,0.8296609164125697,-0.18673819610711123,0.8296609164125697,0.5992456559122324,58.61584401897066
2024-25,0022400948,20250312,LAC,MIA,LAC @ MIA,data.nba.com mobile_teams v2015 play-by-play,184,ok,184,13,0,13,184,glm_poisson_log_raw_controls,0.1527595801674011,0.18232908202933026,0.8378234479501604,-0.17694788333379857,0.8378234479501604,0.6738623061414389,59.47655014930616
2024-25,0022400949,20250312,PHX,HOU,PHX @ HOU,data.nba.com mobile_teams v2015 play-by-play,188,ok,188,12,0,12,188,glm_poisson_log_raw_controls,0.21104577051098716,0.2630201576532062,0.8023939016463232,-0.22015564250496353,0.8023939016463232,0.5000169631840857,55.524328122255405
2024-25,0022400950,20250312,UTA,MEM,UTA @ MEM,data.nba.com mobile_teams v2015 play-by-play,213,ok,213,23,0,23,213,glm_poisson_log_raw_controls,0.12653796031399253,0.22700283505018984,0.5574289866732954,-0.5844201619256431,0.5574289866732954,0.13776196296245302,22.02705076409626
2024-25,0022400951,20250312,DAL,SAS,DAL @ SAS,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,1,0,1,204,glm_poisson_log_raw_controls,0.14108535884600407,0.183303447717583,0.7696819705397759,-0.2617778747258571,0.7696819705397759,0.5210644525280528,50.78166168979449
2024-25,0022400952,20250312,MIN,DEN,MIN @ DEN,data.nba.com mobile_teams v2015 play-by-play,190,ok,190,48,0,48,190,glm_poisson_log_raw_controls,0.09718157924578422,0.23390006531441404,0.4154833352233162,-0.8783127732567574,0.4154833352233162,0.05119245817867855,8.308448972422273
2024-25,0022400953,20250312,NYK,POR,NYK @ POR,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,0,1,1,204,glm_poisson_log_raw_controls,0.15337175285405635,0.19267948557465586,0.79599419936499,-0.22816338039421805,0.79599419936499,0.5577121000695013,54.54066397330054
2024-25,0022400954,20250313,WAS,DET,WAS @ DET,data.nba.com mobile_teams v2015 play-by-play,216,ok,216,0,2,2,216,glm_poisson_log_raw_controls,0.2755046015291141,0.2943022609875447,0.9361280494572004,-0.06600300688585087,0.9361280494572004,0.8052303984003444,70.43737923766028
2024-25,0022400955,20250313,LAL,MIL,LAL @ MIL,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,79,0,79,204,glm_poisson_log_raw_controls,0.23588147491468245,0.24234533251717402,0.9733279055331777,-0.027034248910477295,0.9733279055331777,0.9296884382519118,74.47742842086772
2024-25,0022400956,20250313,BKN,CHI,BKN @ CHI,data.nba.com mobile_teams v2015 play-by-play,194,ok,194,0,2,2,194,glm_poisson_log_raw_controls,0.24587544308027073,0.2655812648807051,0.92580115992261,-0.0770957974989403,0.92580115992261,0.8002627202903292,69.50641138239943
2024-25,0022400957,20250313,SAC,GSW,SAC @ GSW,data.nba.com mobile_teams v2015 play-by-play,194,ok,194,68,0,68,194,glm_poisson_log_raw_controls,0.29388839925158633,0.20338636657217532,1.444975905734049,0.3680926471928869,1.444975905734049,0.23146197223456588,95.99508167925522
2024-25,0022400958,20250314,BOS,MIA,BOS @ MIA,data.nba.com mobile_teams v2015 play-by-play,182,ok,182,0,0,0,182,glm_poisson_log_raw_controls,0.12421415054984117,0.21488994368709574,0.5780361259283086,-0.5481189106568335,0.5780361259283086,0.2006543143773244,24.64430001756543
2024-25,0022400959,20250314,IND,PHI,IND @ PHI,data.nba.com mobile_teams v2015 play-by-play,186,ok,186,6,0,6,186,glm_poisson_log_raw_controls,0.17917332862206783,0.2247065962888235,0.7973656829894298,-0.2264418810916006,0.7973656829894298,0.5308336080047975,54.821710873001926
2024-25,0022400960,20250314,LAC,ATL,LAC @ ATL,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,59,0,59,197,glm_poisson_log_raw_controls,0.1914994734506841,0.20063258192679748,0.9544784382057863,-0.04659022569349951,0.9544784382057863,0.8978698971501722,72.12366063586862
2024-25,0022400961,20250314,DAL,HOU,DAL @ HOU,data.nba.com mobile_teams v2015 play-by-play,203,ok,203,102,0,102,203,glm_poisson_log_raw_controls,0.0953592731342796,0.1241824359730404,0.7678966223128509,-0.26410016125818986,0.7678966223128509,0.6323541628364455,50.55331108378711
2024-25,0022400962,20250314,CLE,MEM,CLE @ MEM,data.nba.com mobile_teams v2015 play-by-play,217,ok,217,135,1,136,217,glm_poisson_log_raw_controls,0.13316953874460064,0.26073276069037743,0.5107510785832575,-0.6718729335230377,0.5107510785832575,0.06079374594926701,16.5466362199192
2024-25,0022400963,20250314,ORL,MIN,ORL @ MIN,data.nba.com mobile_teams v2015 play-by-play,198,ok,198,0,3,3,198,glm_poisson_log_raw_controls,0.23489986913407584,0.25471878917857466,0.9221929402679264,-0.08100081455446356,0.9221929402679264,0.7901118034979777,69.13753732654136
2024-25,0022400964,20250314,CHA,SAS,CHA @ SAS,data.nba.com mobile_teams v2015 play-by-play,197,ok,197,136,0,136,197,glm_poisson_log_raw_controls,0.25149672512058624,0.19656795803561497,1.2794390684722843,0.24642175412565273,1.2794390684722843,0.4508919459850992,91.9199016335851
2024-25,0022400965,20250314,LAL,DEN,LAL @ DEN,data.nba.com mobile_teams v2015 play-by-play,203,ok,203,0,0,0,203,glm_poisson_log_raw_controls,0.22745073848212025,0.2762305416967364,0.8234090882384403,-0.19430213225468204,0.8234090882384403,0.525279853138021,57.94835763217987
2024-25,0022400966,20250314,TOR,UTA,TOR @ UTA,data.nba.com mobile_teams v2015 play-by-play,225,ok,225,1,1,2,225,glm_poisson_log_raw_controls,0.29508145668061997,0.28490291468329554,1.0357263526371396,0.03510297056546564,1.0357263526371396,0.8910063760177247,79.51870718426137
2024-25,0022400967,20250314,SAC,PHX,SAC @ PHX,data.nba.com mobile_teams v2015 play-by-play,190,ok,190,66,0,66,190,glm_poisson_log_raw_controls,0.23257239068306543,0.20133713909114265,1.1551390455477912,0.14422072248363668,1.1551390455477912,0.671210809818449,86.77323028280344
2024-25,0022400968,20250315,BOS,BKN,BOS @ BKN,data.nba.com mobile_teams v2015 play-by-play,168,ok,168,17,2,19,168,glm_poisson_log_raw_controls,0.2835717560303913,0.2391795122387996,1.18560220052322,0.1702508315998153,1.18560220052322,0.5969778085318325,88.33655366239242
2024-25,0022400969,20250315,OKC,DET,OKC @ DET,data.nba.com mobile_teams v2015 play-by-play,208,ok,208,2,1,3,208,glm_poisson_log_raw_controls,0.1121303030085153,0.1923438502643669,0.5829679652060509,-0.5396230423299437,0.5829679652060509,0.2086483543918204,25.31178640435623
2024-25,0022400970,20250315,CHI,HOU,CHI @ HOU,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,0,1,1,204,glm_poisson_log_raw_controls,0.17652972883350884,0.2646494609343266,0.6670322630179669,-0.4049168638945412,0.6670322630179669,0.21448586999304564,36.69418584226243
2024-25,0022400971,20250315,MIA,MEM,MIA @ MEM,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,92,0,92,196,glm_poisson_log_raw_controls,0.08400987357718621,0.19049965579624578,0.4409975085049041,-0.818716053199994,0.4409975085049041,0.10067593391788428,10.20551554540664
2024-25,0022400972,20250315,IND,MIL,IND @ MIL,data.nba.com mobile_teams v2015 play-by-play,200,ok,200,38,4,42,200,glm_poisson_log_raw_controls,0.19301847588519386,0.16082719784043747,1.2001606598698222,0.18245543105724732,1.2001606598698222,0.6319585377901988,88.96890918672054
2024-25,0022400973,20250315,NOP,SAS,NOP @ SAS,data.nba.com mobile_teams v2015 play-by-play,200,ok,200,0,2,2,200,glm_poisson_log_raw_controls,0.2933098243816409,0.16192529518960086,1.8113897772315306,0.5940943833695999,1.8113897772315306,0.06737678411535346,99.20955559458984
2024-25,0022400974,20250315,NYK,GSW,NYK @ GSW,data.nba.com mobile_teams v2015 play-by-play,186,ok,186,0,2,2,186,glm_poisson_log_raw_controls,0.3115030343695164,0.16739471603527178,1.8608892905787986,0.6210544866798128,1.8608892905787986,0.062117027577571184,99.3325136132092
2024-25,0022400975,20250315,WAS,DEN,WAS @ DEN,data.nba.com mobile_teams v2015 play-by-play,208,ok,208,1,0,1,208,glm_poisson_log_raw_controls,0.1458504353720164,0.19139678199282323,0.7620318056208768,-0.2717669845066228,0.7620318056208768,0.4870630375941928,49.815562972070964
2024-25,0022400976,20250316,PHI,DAL,PHI @ DAL,data.nba.com mobile_teams v2015 play-by-play,205,ok,205,0,2,2,205,glm_poisson_log_raw_controls,0.10036681341306593,0.2953092639583998,0.33987018242409284,-1.079191550682098,0.33987018242409284,0.0060667601917052975,3.6536096961180395
2024-25,0022400977,20250316,PHX,LAL,PHX @ LAL,data.nba.com mobile_teams v2015 play-by-play,190,ok,190,52,0,52,190,glm_poisson_log_raw_controls,0.2375549267196675,0.3780398732699501,0.628385901902032,-0.4646008077631712,0.628385901902032,0.09471800241161703,31.090813279466012
2024-25,0022400978,20250316,ATL,BKN,ATL @ BKN,data.nba.com mobile_teams v2015 play-by-play,199,ok,199,0,0,0,199,glm_poisson_log_raw_controls,0.1702503170175579,0.21579106327680603,0.7889590719480782,-0.2370408328048249,0.7889590719480782,0.5084131620869214,53.486738099420336
2024-25,0022400979,20250316,ORL,CLE,ORL @ CLE,data.nba.com mobile_teams v2015 play-by-play,200,ok,200,0,1,1,200,glm_poisson_log_raw_controls,0.2419157038983084,0.26275157948121114,0.9207012356536844,-0.08261968660855487,0.9207012356536844,0.786286527146842,69.03214473915334
2024-25,0022400980,20250316,TOR,POR,TOR @ POR,data.nba.com mobile_teams v2015 play-by-play,195,ok,195,10,2,12,195,glm_poisson_log_raw_controls,0.1611813617497486,0.26034702741945587,0.6191019860966672,-0.4794852604235449,0.6191019860966672,0.1731639160398668,29.86123309327244
2024-25,0022400981,20250316,UTA,MIN,UTA @ MIN,data.nba.com mobile_teams v2015 play-by-play,204,ok,204,117,0,117,204,glm_poisson_log_raw_controls,0.2091212798241695,0.20446276435567542,1.0227841753151214,0.022528492390214132,1.0227841753151214,0.9470462866040735,78.44721587914984
2024-25,0022400982,20250316,OKC,MIL,OKC @ MIL,data.nba.com mobile_teams v2015 play-by-play,196,ok,196,87,0,87,196,glm_poisson_log_raw_controls,0.1674797755222871,0.32945119461042605,0.5083598974965954,-0.6765656226037521,0.5083598974965954,0.036382195385640366,16.17776216406113
2024-25,0022400983,20250123,WAS,LAC,WAS @ LAC,data.nba.com mobile_teams v2015 play-by-play,207,ok,207,150,0,150,207,glm_poisson_log_raw_controls,0.2263548626972175,0.20668243841708808,1.095181885944418,0.09092045535972226,1.095181885944418,0.7798652393632232,83.4006674863868
2024-25,0022400984,20250317,MIA,NYK,MIA @ NYK,data.nba.com mobile_teams v2015 play-by-play,191,ok,191,54,0,54,191,glm_poisson_log_raw_controls,0.14064416652038703,0.14869466711246968,0.9458588478765454,-0.0556619304959209,0.9458588478765454,0.9003744449689066,71.2980853679958
