season,game_id,game_date_et,away_team,home_team,matchup,source,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI,as_of_utc_date,game_status,game_status_text,wmi_percentile
2020-21,22000649,20210321,CHI,DET,CHI @ DET,data.nba.com mobile_teams v2015 play-by-play,195,59,136,0.2372881355932203,0.213235294117647,1.1127995324371711,,,,69.92715920915713
2020-21,22000650,20210321,PHI,NYK,PHI @ NYK,data.nba.com mobile_teams v2015 play-by-play,201,60,141,0.1333333333333333,0.226950354609929,0.5875,,,,14.672216441207077
2020-21,22000651,20210321,LAL,PHX,LAL @ PHX,data.nba.com mobile_teams v2015 play-by-play,199,70,129,0.1285714285714285,0.2868217054263566,0.4482625482625482,,,,5.931321540062435
2020-21,22000652,20210321,DAL,POR,DAL @ POR,data.nba.com mobile_teams v2015 play-by-play,187,63,124,0.238095238095238,0.25,0.9523809523809524,,,,54.7941132748625
2020-21,22000653,20210322,SAC,CLE,SAC @ CLE,data.nba.com mobile_teams v2015 play-by-play,201,50,151,0.08,0.1721854304635761,0.4646153846153846,,,,6.570536643377434
2020-21,22000654,20210322,OKC,MIN,OKC @ MIN,data.nba.com mobile_teams v2015 play-by-play,194,49,145,0.2448979591836734,0.1793103448275862,1.3657770800627944,,,,86.35350081760072
2020-21,22000655,20210322,CHA,SAS,CHA @ SAS,data.nba.com mobile_teams v2015 play-by-play,186,58,128,0.1551724137931034,0.234375,0.6620689655172414,,,,21.74817898022893
2020-21,22000656,20210322,UTA,CHI,UTA @ CHI,data.nba.com mobile_teams v2015 play-by-play,195,45,150,0.0666666666666666,0.16,0.4166666666666666,,,,4.2589564441801695
2020-21,22000657,20210322,TOR,HOU,TOR @ HOU,data.nba.com mobile_teams v2015 play-by-play,196,64,132,0.265625,0.25,1.0625,,,,65.78712650512858
2020-21,22000658,20210322,BOS,MEM,BOS @ MEM,data.nba.com mobile_teams v2015 play-by-play,212,58,154,0.1379310344827586,0.2012987012987013,0.6852057842046718,,,,24.446261334918983
2020-21,22000659,20210322,IND,MIL,IND @ MIL,data.nba.com mobile_teams v2015 play-by-play,210,54,156,0.074074074074074,0.173076923076923,0.4279835390946502,,,,4.831276943659878
2020-21,22000660,20210322,ATL,LAC,ATL @ LAC,data.nba.com mobile_teams v2015 play-by-play,183,62,121,0.1451612903225806,0.2644628099173554,0.5488911290322581,,,,11.996432287795452
2020-21,22000661,20210323,DEN,ORL,DEN @ ORL,data.nba.com mobile_teams v2015 play-by-play,190,41,149,0.2195121951219512,0.1409395973154362,1.5574912891986064,,,,92.87944105842128
2020-21,22000662,20210323,WAS,NYK,WAS @ NYK,data.nba.com mobile_teams v2015 play-by-play,200,78,122,0.2307692307692307,0.3114754098360656,0.7408906882591093,,,,31.15801991972648
2020-21,22000663,20210323,LAL,NOP,LAL @ NOP,data.nba.com mobile_teams v2015 play-by-play,205,70,135,0.2571428571428571,0.2296296296296296,1.119815668202765,,,,70.56637431247212
2020-21,22000664,20210323,PHX,MIA,PHX @ MIA,data.nba.com mobile_teams v2015 play-by-play,181,43,138,0.2093023255813953,0.1594202898550724,1.312896405919662,,,,83.58852385907537
2020-21,22000665,20210323,PHI,GSW,PHI @ GSW,data.nba.com mobile_teams v2015 play-by-play,196,77,119,0.3116883116883117,0.2941176470588235,1.0597402597402596,,,,65.55671175858481
2020-21,22000666,20210323,BKN,POR,BKN @ POR,data.nba.com mobile_teams v2015 play-by-play,192,65,127,0.1846153846153846,0.2598425196850393,0.7104895104895106,,,,26.980823546900552
2020-21,22000667,20210324,DET,IND,DET @ IND,data.nba.com mobile_teams v2015 play-by-play,197,62,135,0.1774193548387097,0.2444444444444444,0.7258064516129032,,,,29.188345473465137
2020-21,22000668,20210324,DEN,TOR,DEN @ TOR,data.nba.com mobile_teams v2015 play-by-play,192,66,126,0.1818181818181818,0.2698412698412698,0.6737967914438503,,,,22.967147316783112
2020-21,22000669,20210324,BOS,MIL,BOS @ MIL,data.nba.com mobile_teams v2015 play-by-play,198,48,150,0.2083333333333333,0.16,1.3020833333333333,,,,83.11282889846886
2020-21,22000670,20210324,PHX,ORL,PHX @ ORL,data.nba.com mobile_teams v2015 play-by-play,196,57,139,0.2105263157894736,0.2158273381294964,0.975438596491228,,,,57.30637728556564
2020-21,22000671,20210324,CLE,CHI,CLE @ CHI,data.nba.com mobile_teams v2015 play-by-play,189,49,140,0.1224489795918367,0.1857142857142857,0.6593406593406593,,,,21.510331499925673
2020-21,22000672,20210324,CHA,HOU,CHA @ HOU,data.nba.com mobile_teams v2015 play-by-play,185,61,124,0.2950819672131147,0.25,1.180327868852459,,,,74.89222536048759
2020-21,22000673,20210324,DAL,MIN,DAL @ MIN,data.nba.com mobile_teams v2015 play-by-play,204,76,128,0.2105263157894736,0.296875,0.7091412742382271,,,,26.87676527426788
2020-21,22000674,20210324,MEM,OKC,MEM @ OKC,data.nba.com mobile_teams v2015 play-by-play,213,37,176,0.2702702702702703,0.096590909090909,2.798092209856916,,,,99.92567266240523
2020-21,22000675,20210324,LAC,SAS,LAC @ SAS,data.nba.com mobile_teams v2015 play-by-play,201,69,132,0.1739130434782608,0.2727272727272727,0.6376811594202899,,,,19.295376839601605
2020-21,22000676,20210324,BKN,UTA,BKN @ UTA,data.nba.com mobile_teams v2015 play-by-play,194,50,144,0.08,0.1736111111111111,0.4608,,,,6.392151033149992
2020-21,22000677,20210324,ATL,SAC,ATL @ SAC,data.nba.com mobile_teams v2015 play-by-play,195,59,136,0.1864406779661017,0.2205882352941176,0.8451977401129944,,,,42.80511372082652
2020-21,22000678,20210325,POR,MIA,POR @ MIA,data.nba.com mobile_teams v2015 play-by-play,192,47,145,0.2553191489361702,0.1517241379310344,1.6827852998065762,,,,95.4660324067192
2020-21,22000679,20210325,WAS,NYK,WAS @ NYK,data.nba.com mobile_teams v2015 play-by-play,206,86,120,0.4186046511627907,0.325,1.2880143112701252,,,,82.20603537981269
2020-21,22000680,20210325,LAC,SAS,LAC @ SAS,data.nba.com mobile_teams v2015 play-by-play,182,42,140,0.1428571428571428,0.1571428571428571,0.9090909090909092,,,,49.940538129924185
2020-21,22000681,20210325,PHI,LAL,PHI @ LAL,data.nba.com mobile_teams v2015 play-by-play,200,69,131,0.3768115942028985,0.2290076335877862,1.6454106280193237,,,,94.7970863683663
2020-21,22000682,20210325,GSW,SAC,GSW @ SAC,data.nba.com mobile_teams v2015 play-by-play,194,53,141,0.2264150943396226,0.1843971631205673,1.2278664731494922,,,,78.64575590902334
2020-21,22000683,20210326,BKN,DET,BKN @ DET,data.nba.com mobile_teams v2015 play-by-play,184,90,94,0.3444444444444444,0.4680851063829787,0.7358585858585859,,,,30.429612011297756
2020-21,22000684,20210326,PHX,TOR,PHX @ TOR,data.nba.com mobile_teams v2015 play-by-play,195,46,149,0.1521739130434782,0.1677852348993288,0.9069565217391304,,,,49.702690649620926
2020-21,22000685,20210326,BOS,MIL,BOS @ MIL,data.nba.com mobile_teams v2015 play-by-play,200,54,146,0.1481481481481481,0.184931506849315,0.8010973936899863,,,,37.75828749814182
2020-21,22000686,20210326,MIA,CHA,MIA @ CHA,data.nba.com mobile_teams v2015 play-by-play,186,50,136,0.22,0.1911764705882352,1.1507692307692308,,,,72.91511818046678
2020-21,22000687,20210326,POR,ORL,POR @ ORL,data.nba.com mobile_teams v2015 play-by-play,194,50,144,0.18,0.1875,0.96,,,,55.589415787126505
2020-21,22000688,20210326,HOU,MIN,HOU @ MIN,data.nba.com mobile_teams v2015 play-by-play,205,52,153,0.1153846153846153,0.1764705882352941,0.6538461538461539,,,,21.079232941876025
2020-21,22000689,20210326,DEN,NOP,DEN @ NOP,data.nba.com mobile_teams v2015 play-by-play,181,43,138,0.1860465116279069,0.1521739130434782,1.222591362126246,,,,78.20722461721421
2020-21,22000690,20210326,IND,DAL,IND @ DAL,data.nba.com mobile_teams v2015 play-by-play,194,54,140,0.3518518518518518,0.1857142857142857,1.8945868945868949,,,,97.9188345473465
2020-21,22000691,20210326,MEM,UTA,MEM @ UTA,data.nba.com mobile_teams v2015 play-by-play,196,48,148,0.1458333333333333,0.1689189189189189,0.8633333333333334,,,,44.871413705961054
2020-21,22000692,20210326,ATL,GSW,ATL @ GSW,data.nba.com mobile_teams v2015 play-by-play,191,71,120,0.4225352112676056,0.2666666666666666,1.584507042253521,,,,93.62271443436896
2020-21,22000693,20210326,CLE,LAL,CLE @ LAL,data.nba.com mobile_teams v2015 play-by-play,204,70,134,0.2142857142857142,0.2611940298507462,0.8204081632653062,,,,40.07730043109856
2020-21,22000694,20210327,DET,WAS,DET @ WAS,data.nba.com mobile_teams v2015 play-by-play,210,51,159,0.0784313725490196,0.1698113207547169,0.4618736383442266,,,,6.436747435706853
2020-21,22000695,20210327,NYK,MIL,NYK @ MIL,data.nba.com mobile_teams v2015 play-by-play,188,45,143,0.1111111111111111,0.1608391608391608,0.6908212560386473,,,,25.003716366879736
2020-21,22000696,20210327,HOU,MIN,HOU @ MIN,data.nba.com mobile_teams v2015 play-by-play,194,63,131,0.2539682539682539,0.2442748091603053,1.0396825396825398,,,,63.683662851196665
2020-21,22000697,20210327,CHI,SAS,CHI @ SAS,data.nba.com mobile_teams v2015 play-by-play,202,68,134,0.3088235294117647,0.2238805970149253,1.3794117647058823,,,,86.94811951835885
2020-21,22000698,20210327,DAL,NOP,DAL @ NOP,data.nba.com mobile_teams v2015 play-by-play,182,64,118,0.203125,0.2796610169491525,0.7263257575757577,,,,29.270105544819387
2020-21,22000699,20210327,BOS,OKC,BOS @ OKC,data.nba.com mobile_teams v2015 play-by-play,203,49,154,0.2857142857142857,0.1493506493506493,1.9130434782608696,,,,98.00802735246025
2020-21,22000700,20210327,MEM,UTA,MEM @ UTA,data.nba.com mobile_teams v2015 play-by-play,217,62,155,0.1451612903225806,0.2,0.7258064516129032,,,,29.188345473465137
2020-21,22000701,20210327,PHI,LAC,PHI @ LAC,data.nba.com mobile_teams v2015 play-by-play,192,71,121,0.380281690140845,0.2644628099173554,1.4379401408450705,,,,89.19280511372082
2020-21,22000702,20210327,CLE,SAC,CLE @ SAC,data.nba.com mobile_teams v2015 play-by-play,191,55,136,0.3090909090909091,0.1911764705882352,1.6167832167832168,,,,94.32139140775976
2020-21,22000703,20210328,PHX,CHA,PHX @ CHA,data.nba.com mobile_teams v2015 play-by-play,194,55,139,0.2181818181818181,0.2158273381294964,1.010909090909091,,,,60.85922402259551
2020-21,22000704,20210328,POR,TOR,POR @ TOR,data.nba.com mobile_teams v2015 play-by-play,195,76,119,0.2368421052631578,0.3109243697478991,0.7617354196301565,,,,33.58109112531589
2020-21,22000705,20210328,ATL,DEN,ATL @ DEN,data.nba.com mobile_teams v2015 play-by-play,186,50,136,0.22,0.1838235294117647,1.1968,,,,76.06659729448492
2020-21,22000706,20210328,ORL,LAL,ORL @ LAL,data.nba.com mobile_teams v2015 play-by-play,190,55,135,0.3454545454545454,0.1777777777777777,1.943181818181818,,,,98.26074030028244
2020-21,22000707,20210329,IND,WAS,IND @ WAS,data.nba.com mobile_teams v2015 play-by-play,224,65,159,0.2461538461538461,0.1949685534591195,1.262531017369727,,,,80.7640850304742
2020-21,22000708,20210329,NOP,BOS,NOP @ BOS,data.nba.com mobile_teams v2015 play-by-play,199,67,132,0.208955223880597,0.2575757575757575,0.8112379280070237,,,,38.94752489965809
2020-21,22000709,20210329,MIN,BKN,MIN @ BKN,data.nba.com mobile_teams v2015 play-by-play,208,72,136,0.2222222222222222,0.2647058823529412,0.8395061728395061,,,,42.16589861751152
2020-21,22000710,20210329,MIA,NYK,MIA @ NYK,data.nba.com mobile_teams v2015 play-by-play,183,52,131,0.1346153846153846,0.2137404580152671,0.6298076923076923,,,,18.58183439869184
2020-21,22000711,20210329,TOR,DET,TOR @ DET,data.nba.com mobile_teams v2015 play-by-play,195,73,122,0.2191780821917808,0.3032786885245901,0.7226952980377638,,,,28.749814181656017
2020-21,22000712,20210329,MEM,HOU,MEM @ HOU,data.nba.com mobile_teams v2015 play-by-play,201,61,140,0.081967213114754,0.2214285714285714,0.3701745108408249,,,,2.720380555968485
2020-21,22000713,20210329,DAL,OKC,DAL @ OKC,data.nba.com mobile_teams v2015 play-by-play,206,57,149,0.3859649122807017,0.174496644295302,2.211875843454791,,,,99.3013230266092
2020-21,22000714,20210329,SAC,SAS,SAC @ SAS,data.nba.com mobile_teams v2015 play-by-play,195,57,138,0.2807017543859649,0.1956521739130435,1.4346978557504872,,,,88.99955403597443
2020-21,22000715,20210329,CLE,UTA,CLE @ UTA,data.nba.com mobile_teams v2015 play-by-play,191,56,135,0.1071428571428571,0.2,0.5357142857142857,,,,11.186264308012488
2020-21,22000716,20210329,CHI,GSW,CHI @ GSW,data.nba.com mobile_teams v2015 play-by-play,196,49,147,0.1632653061224489,0.1632653061224489,1.0,,,,59.722015757395575
2020-21,22000717,20210329,MIL,LAC,MIL @ LAC,data.nba.com mobile_teams v2015 play-by-play,196,48,148,0.1875,0.1554054054054054,1.2065217391304348,,,,76.89163074178683
2020-21,22000718,20210330,CHA,WAS,CHA @ WAS,data.nba.com mobile_teams v2015 play-by-play,201,55,146,0.2727272727272727,0.184931506849315,1.4747474747474747,,,,90.53069719042664
2020-21,22000719,20210330,PHI,DEN,PHI @ DEN,data.nba.com mobile_teams v2015 play-by-play,193,58,135,0.1896551724137931,0.2148148148148148,0.8828775267538643,,,,46.9005500222982
2020-21,22000720,20210330,ORL,LAC,ORL @ LAC,data.nba.com mobile_teams v2015 play-by-play,191,55,136,0.2727272727272727,0.2058823529411764,1.324675324675325,,,,84.38382637133938
2020-21,22000721,20210331,POR,DET,POR @ DET,data.nba.com mobile_teams v2015 play-by-play,197,68,129,0.25,0.2635658914728682,0.9485294117647058,,,,54.303552846737034
2020-21,22000722,20210331,MIA,IND,MIA @ IND,data.nba.com mobile_teams v2015 play-by-play,188,59,129,0.1186440677966101,0.2480620155038759,0.4782838983050848,,,,7.328675486844061
2020-21,22000723,20210331,DAL,BOS,DAL @ BOS,data.nba.com mobile_teams v2015 play-by-play,202,61,141,0.1147540983606557,0.226950354609929,0.5056352459016393,,,,9.067935186561616
2020-21,22000724,20210331,HOU,BKN,HOU @ BKN,data.nba.com mobile_teams v2015 play-by-play,189,70,119,0.1857142857142857,0.2857142857142857,0.65,,,,20.752192656459044
2020-21,22000725,20210331,UTA,MEM,UTA @ MEM,data.nba.com mobile_teams v2015 play-by-play,200,72,128,0.2361111111111111,0.28125,0.8395061728395061,,,,42.16589861751152
2020-21,22000726,20210331,NYK,MIN,NYK @ MIN,data.nba.com mobile_teams v2015 play-by-play,191,54,137,0.1666666666666666,0.1970802919708029,0.8456790123456789,,,,42.93147019473763
2020-21,22000727,20210331,TOR,OKC,TOR @ OKC,data.nba.com mobile_teams v2015 play-by-play,196,69,127,0.2463768115942029,0.2440944881889764,1.0093501636278637,,,,60.71056934740597
2020-21,22000728,20210331,SAC,SAS,SAC @ SAS,data.nba.com mobile_teams v2015 play-by-play,206,58,148,0.2586206896551724,0.1891891891891892,1.3669950738916257,,,,86.39809722015758
2020-21,22000729,20210331,MIL,LAL,MIL @ LAL,data.nba.com mobile_teams v2015 play-by-play,207,54,153,0.1851851851851851,0.1830065359477124,1.011904761904762,,,,61.05247510034191
2020-21,22000730,20210331,CHI,PHX,CHI @ PHX,data.nba.com mobile_teams v2015 play-by-play,191,70,121,0.3,0.3057851239669421,0.981081081081081,,,,57.7969377136911
2020-21,22000731,20210401,PHI,CLE,PHI @ CLE,data.nba.com mobile_teams v2015 play-by-play,202,65,137,0.2153846153846154,0.2335766423357664,0.9221153846153848,,,,51.41965214806006
2020-21,22000732,20210401,CHA,BKN,CHA @ BKN,data.nba.com mobile_teams v2015 play-by-play,190,47,143,0.1914893617021276,0.1608391608391608,1.1905642923219242,,,,75.60576780139735
2020-21,22000733,20210401,GSW,MIA,GSW @ MIA,data.nba.com mobile_teams v2015 play-by-play,196,77,119,0.2337662337662337,0.3109243697478991,0.7518427518427518,,,,32.39185372379961
2020-21,22000734,20210401,ORL,NOP,ORL @ NOP,data.nba.com mobile_teams v2015 play-by-play,226,69,157,0.1884057971014492,0.2101910828025477,0.896354852876592,,,,48.58034785193994
2020-21,22000735,20210401,ATL,SAS,ATL @ SAS,data.nba.com mobile_teams v2015 play-by-play,228,69,159,0.2318840579710145,0.2138364779874214,1.0843989769820972,,,,67.51895347108666
2020-21,22000736,20210401,DEN,LAC,DEN @ LAC,data.nba.com mobile_teams v2015 play-by-play,178,55,123,0.3272727272727272,0.2032520325203252,1.6101818181818182,,,,94.1876022000892
2020-21,22000737,20210402,GSW,TOR,GSW @ TOR,data.nba.com mobile_teams v2015 play-by-play,202,56,146,0.0714285714285714,0.1986301369863013,0.3596059113300492,,,,2.3190129329567415
2020-21,22000738,20210402,HOU,BOS,HOU @ BOS,data.nba.com mobile_teams v2015 play-by-play,195,57,138,0.2631578947368421,0.1956521739130435,1.3450292397660817,,,,85.34264902631188
2020-21,22000739,20210402,DAL,NYK,DAL @ NYK,data.nba.com mobile_teams v2015 play-by-play,185,44,141,0.1363636363636363,0.1560283687943262,0.8739669421487603,,,,45.75590902333879
2020-21,22000740,20210402,CHA,IND,CHA @ IND,data.nba.com mobile_teams v2015 play-by-play,205,57,148,0.2280701754385964,0.1959459459459459,1.1639443436176649,,,,73.79218076408503
2020-21,22000741,20210402,MIN,MEM,MIN @ MEM,data.nba.com mobile_teams v2015 play-by-play,198,65,133,0.2769230769230769,0.225563909774436,1.227692307692308,,,,78.60115950646647
2020-21,22000742,20210402,ATL,NOP,ATL @ NOP,data.nba.com mobile_teams v2015 play-by-play,206,62,144,0.2258064516129032,0.2083333333333333,1.0838709677419354,,,,67.48922253604876
2020-21,22000743,20210402,CHI,UTA,CHI @ UTA,data.nba.com mobile_teams v2015 play-by-play,193,64,129,0.1875,0.2480620155038759,0.755859375,,,,32.882414151925076
2020-21,22000744,20210402,OKC,PHX,OKC @ PHX,data.nba.com mobile_teams v2015 play-by-play,204,61,143,0.1639344262295081,0.2167832167832167,0.7562136435748281,,,,32.94930875576037
2020-21,22000745,20210402,MIL,POR,MIL @ POR,data.nba.com mobile_teams v2015 play-by-play,214,63,151,0.1269841269841269,0.1986754966887417,0.6391534391534391,,,,19.384569644715327
2020-21,22000746,20210402,LAL,SAC,LAL @ SAC,data.nba.com mobile_teams v2015 play-by-play,198,57,141,0.2105263157894736,0.1985815602836879,1.0601503759398496,,,,65.60874089490115
2020-21,22000747,20210403,DAL,WAS,DAL @ WAS,data.nba.com mobile_teams v2015 play-by-play,188,71,117,0.1690140845070422,0.3076923076923077,0.5492957746478873,,,,12.011297755314404
2020-21,22000748,20210403,NYK,DET,NYK @ DET,data.nba.com mobile_teams v2015 play-by-play,179,67,112,0.2388059701492537,0.2767857142857143,0.8627828598940779,,,,44.80451910212576
2020-21,22000749,20210403,CLE,MIA,CLE @ MIA,data.nba.com mobile_teams v2015 play-by-play,190,57,133,0.2105263157894736,0.2180451127819548,0.9655172413793104,,,,56.26579455923889
2020-21,22000750,20210403,MIN,PHI,MIN @ PHI,data.nba.com mobile_teams v2015 play-by-play,200,77,123,0.2597402597402597,0.2926829268292683,0.8874458874458874,,,,47.39111045042367
2020-21,22000751,20210403,IND,SAS,IND @ SAS,data.nba.com mobile_teams v2015 play-by-play,220,75,145,0.2,0.2689655172413793,0.7435897435897437,,,,31.470194737624496
2020-21,22000752,20210403,ORL,UTA,ORL @ UTA,data.nba.com mobile_teams v2015 play-by-play,200,69,131,0.2753623188405797,0.2442748091603053,1.1272644927536233,,,,71.01233833804073
2020-21,22000753,20210403,OKC,POR,OKC @ POR,data.nba.com mobile_teams v2015 play-by-play,205,62,143,0.2096774193548387,0.2377622377622377,0.8818785578747629,,,,46.73702987958971
2020-21,22000754,20210403,MIL,SAC,MIL @ SAC,data.nba.com mobile_teams v2015 play-by-play,204,56,148,0.25,0.1891891891891892,1.3214285714285714,,,,84.04935335216292
2020-21,22000755,20210404,BKN,CHI,BKN @ CHI,data.nba.com mobile_teams v2015 play-by-play,190,51,139,0.1764705882352941,0.1798561151079136,0.9811764705882354,,,,57.81180318121005
2020-21,22000756,20210404,LAL,LAC,LAL @ LAC,data.nba.com mobile_teams v2015 play-by-play,193,55,138,0.109090909090909,0.1956521739130435,0.5575757575757575,,,,12.546454585996733
2020-21,22000757,20210404,CHA,BOS,CHA @ BOS,data.nba.com mobile_teams v2015 play-by-play,179,58,121,0.1724137931034483,0.2479338842975206,0.6954022988505747,,,,25.45711312620782
2020-21,22000758,20210404,MEM,PHI,MEM @ PHI,data.nba.com mobile_teams v2015 play-by-play,193,68,125,0.2058823529411764,0.272,0.7569204152249134,,,,33.001337892076705
2020-21,22000759,20210404,GSW,ATL,GSW @ ATL,data.nba.com mobile_teams v2015 play-by-play,211,78,133,0.2435897435897435,0.3007518796992481,0.8099358974358974,,,,38.79887022446856
