game_id,possession_number,period,period_bucket,offense_team,defense_team,seconds_left_in_game,score_difference,L_t,F_t,N_t,M_t,score_margin_excluded_t,intentional_foul_excluded_t,controlled_excluded_t
0022400011,73,2,2,DET,TOR,1805.997,5,1,1,0,1,0,0,0
0022400011,74,2,2,TOR,DET,1787.0,-5,1,0,1,0,0,0,0
0022400011,75,2,2,DET,TOR,1781.0,5,1,0,1,0,0,0,0
0022400011,76,2,2,TOR,DET,1766.994,-4,0,1,0,1,0,0,0
0022400011,77,2,2,DET,TOR,1751.0,4,1,0,0,0,0,0,0
0022400011,78,2,2,TOR,DET,1735.999,-4,1,0,0,0,0,0,0
0022400011,79,2,2,DET,TOR,1732.0,4,0,0,0,0,0,0,0
0022400011,80,2,2,TOR,DET,1725.0,-4,0,0,1,0,0,0,0
0022400011,81,2,2,DET,TOR,1716.0,4,0,0,1,0,0,0,0
0022400011,82,2,2,TOR,DET,1713.992,-2,0,1,0,1,0,0,0
0022400011,83,2,2,DET,TOR,1696.0,2,1,0,0,0,0,0,0
0022400011,84,2,2,TOR,DET,1680.0,0,1,0,0,0,0,0,0
0022400011,85,2,2,DET,TOR,1667.0,0,0,0,0,0,0,0,0
0022400011,86,2,2,TOR,DET,1650.0,0,0,0,0,0,0,0,0
0022400011,87,2,2,DET,TOR,1646.0,0,0,0,0,0,0,0,0
0022400011,88,2,2,TOR,DET,1643.0,2,0,0,0,0,0,0,0
0022400011,89,2,2,DET,TOR,1635.0,0,0,0,0,0,0,0,0
0022400011,90,2,2,TOR,DET,1626.0,0,0,0,0,0,0,0,0
0022400011,91,2,2,DET,TOR,1604.0,2,0,0,0,0,0,0,0
0022400011,92,2,2,TOR,DET,1591.0,-2,0,0,0,0,0,0,0
0022400011,93,2,2,DET,TOR,1574.0,4,0,0,0,0,0,0,0
0022400011,94,2,2,TOR,DET,1554.0,-4,0,0,0,0,0,0,0
0022400011,95,2,2,DET,TOR,1536.0,4,0,0,1,0,0,0,0
0022400011,96,2,2,TOR,DET,1524.0,-2,0,0,1,0,0,0,0
0022400011,97,2,2,DET,TOR,1503.994,5,0,1,0,1,0,0,0
0022400011,98,2,2,TOR,DET,1493.5,-3,1,0,1,0,0,0,0
0022400011,99,2,2,DET,TOR,1486.9,3,1,0,1,0,0,0,0
0022400011,100,2,2,TOR,DET,1477.896,-1,0,1,0,1,0,0,0
0022400011,101,2,2,DET,TOR,1462.3,3,1,0,0,0,0,0,0
0022400011,102,2,2,TOR,DET,1445.2,-3,1,0,1,0,0,0,0
0022400011,103,3,3,DET,TOR,1439.994,3,0,0,1,0,0,0,0
0022400011,104,3,3,TOR,DET,1415.997,-3,0,1,1,2,0,0,0
0022400011,105,3,3,DET,TOR,1400.0,3,1,0,1,0,0,0,0
0022400011,106,3,3,TOR,DET,1393.998,-1,1,1,1,2,0,0,0
0022400011,107,3,3,DET,TOR,1371.0,1,1,0,1,0,0,0,0
0022400011,108,3,3,TOR,DET,1365.996,1,1,1,0,1,0,0,0
0022400011,109,3,3,DET,TOR,1353.0,-1,1,0,0,0,0,0,0
0022400011,110,3,3,TOR,DET,1348.0,4,1,0,0,0,0,0,0
0022400011,111,3,3,DET,TOR,1331.0,-1,0,0,0,0,0,0,0
0022400011,112,3,3,TOR,DET,1319.0,3,0,0,0,0,0,0,0
0022400011,113,3,3,DET,TOR,1306.0,-3,0,0,0,0,0,0,0
0022400011,114,3,3,TOR,DET,1292.0,3,0,0,1,0,0,0,0
0022400011,115,3,3,DET,TOR,1286.0,-3,0,0,1,0,0,0,0
0022400011,116,3,3,TOR,DET,1267.0,6,0,1,0,1,0,0,0
0022400011,117,3,3,DET,TOR,1248.0,-4,1,0,0,0,0,0,0
0022400011,118,3,3,TOR,DET,1235.999,6,1,0,0,0,0,0,0
0022400011,119,3,3,DET,TOR,1224.0,-6,0,0,0,0,0,0,0
0022400011,120,3,3,TOR,DET,1213.0,6,0,0,0,0,0,0,0
0022400011,121,3,3,DET,TOR,1210.0,-6,0,0,0,0,0,0,0
0022400011,122,3,3,TOR,DET,1194.0,8,0,0,0,0,0,0,0
0022400011,123,3,3,DET,TOR,1176.0,-8,0,0,0,0,0,0,0
