season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI_game,wmi_game_percentile
2025-26,2026-03-23,22500436,2025-12-27T20:00:00-05:00,3,Final,IND,MIA,IND @ MIA,216,64,152,0.140625,0.2171052631578947,0.6477272727272727,20.01934235976789
2025-26,2026-03-23,22500437,2025-12-27T20:00:00-05:00,3,Final,MIL,CHI,MIL @ CHI,193,56,137,0.1964285714285714,0.1970802919708029,0.9966931216931216,62.95938104448743
2025-26,2026-03-23,22500438,2025-12-27T20:00:00-05:00,3,Final,CLE,HOU,CLE @ HOU,192,48,144,0.0833333333333333,0.1736111111111111,0.48,6.6247582205029
2025-26,2026-03-23,22500439,2025-12-27T20:00:00-05:00,3,Final,BKN,MIN,BKN @ MIN,191,72,119,0.1666666666666666,0.3193277310924369,0.5219298245614035,9.67117988394584
2025-26,2026-03-23,22500440,2025-12-27T20:00:00-05:00,3,Final,UTA,SAS,UTA @ SAS,201,72,129,0.2916666666666667,0.2713178294573643,1.0750000000000002,69.72920696324951
2025-26,2026-03-23,22500441,2025-12-28T15:30:00-05:00,3,Final,GSW,TOR,GSW @ TOR,221,70,151,0.2714285714285714,0.2317880794701986,1.1710204081632654,77.6595744680851
2025-26,2026-03-23,22500442,2025-12-28T15:30:00-05:00,3,Final,PHI,OKC,PHI @ OKC,199,57,142,0.0701754385964912,0.204225352112676,0.3436176648517846,1.7408123791102514
2025-26,2026-03-23,22500443,2025-12-28T18:00:00-05:00,3,Final,MEM,WAS,MEM @ WAS,215,61,154,0.180327868852459,0.2012987012987013,0.8958223162347964,52.90135396518375
2025-26,2026-03-23,22500444,2025-12-28T18:00:00-05:00,3,Final,BOS,POR,BOS @ POR,207,54,153,0.1481481481481481,0.1764705882352941,0.8395061728395061,44.680851063829785
2025-26,2026-03-23,22500445,2025-12-28T21:00:00-05:00,3,Final,DET,LAC,DET @ LAC,184,75,109,0.3466666666666667,0.3119266055045872,1.1113725490196078,73.40425531914893
2025-26,2026-03-23,22500446,2025-12-28T21:30:00-05:00,3,Final,SAC,LAL,SAC @ LAL,201,67,134,0.2238805970149253,0.2537313432835821,0.8823529411764706,50.483558994197296
2025-26,2026-03-23,22500447,2025-12-29T19:00:00-05:00,3,Final,MIL,CHA,MIL @ CHA,188,61,127,0.2131147540983606,0.2598425196850393,0.8201689021361153,42.74661508704062
2025-26,2026-03-23,22500448,2025-12-29T19:00:00-05:00,3,Final,PHX,WAS,PHX @ WAS,191,58,133,0.1896551724137931,0.2105263157894736,0.9008620689655172,53.191489361702125
2025-26,2026-03-23,22500449,2025-12-29T19:30:00-05:00,3,Final,GSW,BKN,GSW @ BKN,189,72,117,0.3611111111111111,0.2905982905982906,1.2426470588235292,81.72147001934236
2025-26,2026-03-23,22500450,2025-12-29T19:30:00-05:00,3,Final,DEN,MIA,DEN @ MIA,203,69,134,0.1884057971014492,0.2835820895522388,0.664378337147216,22.243713733075435
2025-26,2026-03-23,22500451,2025-12-29T19:30:00-05:00,3,Final,ORL,TOR,ORL @ TOR,187,72,115,0.2916666666666667,0.3130434782608696,0.9317129629629628,56.67311411992263
2025-26,2026-03-23,22500452,2025-12-29T20:00:00-05:00,3,Final,MIN,CHI,MIN @ CHI,205,48,157,0.2083333333333333,0.1528662420382165,1.3628472222222223,88.58800773694391
2025-26,2026-03-23,22500453,2025-12-29T20:00:00-05:00,3,Final,IND,HOU,IND @ HOU,194,62,132,0.1935483870967742,0.2272727272727272,0.8516129032258064,46.42166344294004
2025-26,2026-03-23,22500454,2025-12-29T20:00:00-05:00,3,Final,NYK,NOP,NYK @ NOP,200,61,139,0.1147540983606557,0.2230215827338129,0.5145425700687467,9.090909090909092
2025-26,2026-03-23,22500455,2025-12-29T20:00:00-05:00,3,Final,ATL,OKC,ATL @ OKC,218,59,159,0.1525423728813559,0.1886792452830188,0.8084745762711865,41.10251450676983
2025-26,2026-03-23,22500456,2025-12-29T20:00:00-05:00,3,Final,CLE,SAS,CLE @ SAS,215,73,142,0.2054794520547945,0.2605633802816901,0.7885968159940763,38.97485493230174
2025-26,2026-03-23,22500457,2025-12-29T22:30:00-05:00,3,Final,DAL,POR,DAL @ POR,204,64,140,0.203125,0.2142857142857142,0.9479166666666669,58.51063829787234
2025-26,2026-03-23,22500458,2025-12-30T20:00:00-05:00,3,Final,PHI,MEM,PHI @ MEM,223,64,159,0.140625,0.1949685534591195,0.7212701612903225,29.593810444874276
2025-26,2026-03-23,22500459,2025-12-30T21:00:00-05:00,3,Final,BOS,UTA,BOS @ UTA,199,60,139,0.1833333333333333,0.2230215827338129,0.8220430107526882,42.94003868471953
2025-26,2026-03-23,22500460,2025-12-30T22:30:00-05:00,3,Final,DET,LAL,DET @ LAL,204,74,130,0.1351351351351351,0.3,0.4504504504504505,5.51257253384913
2025-26,2026-03-23,22500461,2025-12-30T23:00:00-05:00,3,Final,SAC,LAC,SAC @ LAC,187,58,129,0.1034482758620689,0.2403100775193798,0.4304783092324805,4.835589941972921
2025-26,2026-03-23,22500462,2025-12-31T13:00:00-05:00,3,Final,GSW,CHA,GSW @ CHA,199,60,139,0.15,0.2230215827338129,0.6725806451612903,23.30754352030948
2025-26,2026-03-23,22500463,2025-12-31T15:00:00-05:00,3,Final,MIN,ATL,MIN @ ATL,198,51,147,0.1372549019607843,0.1836734693877551,0.7472766884531591,32.97872340425532
2025-26,2026-03-23,22500464,2025-12-31T15:00:00-05:00,3,Final,ORL,IND,ORL @ IND,218,76,142,0.1973684210526315,0.2676056338028169,0.7375346260387813,31.91489361702128
2025-26,2026-03-23,22500465,2025-12-31T15:30:00-05:00,3,Final,PHX,CLE,PHX @ CLE,211,53,158,0.1320754716981132,0.1772151898734177,0.7452830188679245,32.59187620889749
2025-26,2026-03-23,22500466,2025-12-31T19:00:00-05:00,3,Final,NOP,CHI,NOP @ CHI,211,71,140,0.2676056338028169,0.2357142857142857,1.1352966282543746,74.95164410058027
2025-26,2026-03-23,22500467,2025-12-31T19:00:00-05:00,3,Final,NYK,SAS,NYK @ SAS,203,74,129,0.2972972972972973,0.2480620155038759,1.1984797297297298,79.11025145067698
2025-26,2026-03-23,22500468,2025-12-31T19:30:00-05:00,3,Final,DEN,TOR,DEN @ TOR,190,67,123,0.2686567164179104,0.2764227642276423,0.9719051799824407,60.83172147001934
2025-26,2026-03-23,22500469,2025-12-31T20:00:00-05:00,3,Final,WAS,MIL,WAS @ MIL,194,58,136,0.1034482758620689,0.2279411764705882,0.4538375973303671,5.609284332688588
2025-26,2026-03-23,22500470,2025-12-31T20:00:00-05:00,3,Final,POR,OKC,POR @ OKC,213,57,156,0.1578947368421052,0.1858974358974359,0.8493647912885661,46.22823984526112
2025-26,2026-03-23,22500471,2026-01-01T18:00:00-05:00,3,Final,HOU,BKN,HOU @ BKN,181,61,120,0.1967213114754098,0.2583333333333333,0.7615018508725541,35.44487427466151
2025-26,2026-03-23,22500472,2026-01-01T19:00:00-05:00,3,Final,MIA,DET,MIA @ DET,215,62,153,0.1451612903225806,0.2091503267973856,0.6940524193548387,26.402321083172147
2025-26,2026-03-23,22500473,2026-01-01T20:30:00-05:00,3,Final,PHI,DAL,PHI @ DAL,203,53,150,0.2641509433962264,0.1666666666666666,1.5849056603773586,95.06769825918762
2025-26,2026-03-23,22500474,2026-01-01T22:00:00-05:00,3,Final,BOS,SAC,BOS @ SAC,188,47,141,0.2765957446808511,0.1489361702127659,1.8571428571428572,98.25918762088976
2025-26,2026-03-23,22500475,2026-01-01T22:30:00-05:00,3,Final,UTA,LAC,UTA @ LAC,196,72,124,0.1805555555555555,0.2983870967741935,0.6051051051051051,15.860735009671178
2025-26,2026-03-23,22500476,2026-01-02T19:00:00-05:00,3,Final,SAS,IND,SAS @ IND,212,70,142,0.2857142857142857,0.2323943661971831,1.229437229437229,81.04448742746615
2025-26,2026-03-23,22500477,2026-01-02T19:00:00-05:00,3,Final,BKN,WAS,BKN @ WAS,205,57,148,0.1403508771929824,0.1959459459459459,0.7162734422262552,29.206963249516445
2025-26,2026-03-23,22500478,2026-01-02T19:30:00-05:00,3,Final,DEN,CLE,DEN @ CLE,196,53,143,0.2075471698113207,0.1888111888111888,1.0992313067784767,72.05029013539652
2025-26,2026-03-23,22500479,2026-01-02T19:30:00-05:00,3,Final,ATL,NYK,ATL @ NYK,206,63,143,0.1269841269841269,0.2307692307692307,0.5502645502645502,11.702127659574469
2025-26,2026-03-23,22500480,2026-01-02T20:00:00-05:00,3,Final,ORL,CHI,ORL @ CHI,197,62,135,0.0806451612903225,0.237037037037037,0.3402217741935484,1.5473887814313347
2025-26,2026-03-23,22500481,2026-01-02T20:00:00-05:00,3,Final,CHA,MIL,CHA @ MIL,191,64,127,0.25,0.2677165354330709,0.9338235294117646,56.86653771760155
2025-26,2026-03-23,22500482,2026-01-02T20:00:00-05:00,3,Final,POR,NOP,POR @ NOP,187,62,125,0.2419354838709677,0.256,0.9450604838709676,58.31721470019342
2025-26,2026-03-23,22500483,2026-01-02T21:00:00-05:00,3,Final,SAC,PHX,SAC @ PHX,205,77,128,0.2727272727272727,0.2890625,0.9434889434889434,58.12379110251451
2025-26,2026-03-23,22500484,2026-01-02T22:00:00-05:00,3,Final,OKC,GSW,OKC @ GSW,206,57,149,0.1403508771929824,0.2013422818791946,0.6970760233918128,26.789168278529974
2025-26,2026-03-23,22500485,2026-01-02T22:30:00-05:00,3,Final,MEM,LAL,MEM @ LAL,211,62,149,0.1774193548387097,0.2147651006711409,0.826108870967742,43.23017408123791
2025-26,2026-03-23,22500486,2026-01-03T17:00:00-05:00,3,Final,MIN,MIA,MIN @ MIA,197,68,129,0.1911764705882352,0.2868217054263566,0.6665341812400635,22.63056092843327
2025-26,2026-03-23,22500487,2026-01-03T19:30:00-05:00,3,Final,PHI,NYK,PHI @ NYK,204,70,134,0.1428571428571428,0.2686567164179104,0.5317460317460317,11.073500967117988
2025-26,2026-03-23,22500488,2026-01-03T19:30:00-05:00,3,Final,ATL,TOR,ATL @ TOR,214,66,148,0.1969696969696969,0.2364864864864864,0.8329004329004329,43.810444874274665
2025-26,2026-03-23,22500489,2026-01-03T20:00:00-05:00,3,Final,CHA,CHI,CHA @ CHI,199,52,147,0.173076923076923,0.1632653061224489,1.060096153846154,68.76208897485493
2025-26,2026-03-23,22500490,2026-01-03T20:00:00-05:00,3,Final,POR,SAS,POR @ SAS,195,64,131,0.125,0.2442748091603053,0.51171875,8.704061895551257
2025-26,2026-03-23,22500491,2026-01-03T20:30:00-05:00,3,Final,HOU,DAL,HOU @ DAL,202,57,145,0.175438596491228,0.193103448275862,0.9085213032581452,53.9651837524178
2025-26,2026-03-23,22500492,2026-01-03T22:00:00-05:00,3,Final,UTA,GSW,UTA @ GSW,193,57,136,0.1052631578947368,0.2205882352941176,0.4771929824561403,6.479690522243714
2025-26,2026-03-23,22500493,2026-01-03T22:30:00-05:00,3,Final,BOS,LAC,BOS @ LAC,183,57,126,0.2631578947368421,0.2063492063492063,1.2753036437246963,84.04255319148936
2025-26,2026-03-23,22500494,2026-01-04T14:00:00-05:00,3,Final,DET,CLE,DET @ CLE,200,65,135,0.3076923076923077,0.237037037037037,1.2980769230769231,85.49323017408123
2025-26,2026-03-23,22500495,2026-01-04T15:00:00-05:00,3,Final,IND,ORL,IND @ ORL,201,73,128,0.3287671232876712,0.2734375,1.202348336594912,79.20696324951643
2025-26,2026-03-23,22500496,2026-01-04T15:30:00-05:00,3,Final,DEN,BKN,DEN @ BKN,186,77,109,0.2597402597402597,0.3394495412844037,0.765180765180765,35.88007736943907
2025-26,2026-03-23,22500497,2026-01-04T18:00:00-05:00,3,Final,NOP,MIA,NOP @ MIA,216,50,166,0.2,0.144578313253012,1.3833333333333335,89.16827852998065
2025-26,2026-03-23,22500498,2026-01-04T18:00:00-05:00,3,Final,MIN,WAS,MIN @ WAS,207,64,143,0.265625,0.2097902097902098,1.2661458333333333,83.2688588007737
2025-26,2026-03-23,22500499,2026-01-04T20:00:00-05:00,3,Final,OKC,PHX,OKC @ PHX,188,64,124,0.109375,0.2580645161290322,0.423828125,4.352030947775629
2025-26,2026-03-23,22500500,2026-01-04T21:00:00-05:00,3,Final,MIL,SAC,MIL @ SAC,196,67,129,0.3283582089552239,0.2558139534883721,1.2835820895522387,84.42940038684719
2025-26,2026-03-23,22500501,2026-01-04T21:30:00-05:00,3,Final,MEM,LAL,MEM @ LAL,195,74,121,0.3513513513513513,0.2809917355371901,1.2503974562798092,82.1083172147002
2025-26,2026-03-23,22500502,2026-01-05T19:00:00-05:00,3,Final,NYK,DET,NYK @ DET,185,47,138,0.0638297872340425,0.1739130434782608,0.3670212765957447,2.321083172147002
2025-26,2026-03-23,22500503,2026-01-05T19:30:00-05:00,3,Final,CHI,BOS,CHI @ BOS,188,41,147,0.0975609756097561,0.1428571428571428,0.6829268292682927,24.854932301740813
2025-26,2026-03-23,22500504,2026-01-05T19:30:00-05:00,3,Final,ATL,TOR,ATL @ TOR,209,67,142,0.1044776119402985,0.2394366197183098,0.4363476733977173,5.1257253384912955
2025-26,2026-03-23,22500505,2026-01-05T20:00:00-05:00,3,Final,PHX,HOU,PHX @ HOU,188,44,144,0.0909090909090909,0.1527777777777778,0.5950413223140496,14.990328820116051
2025-26,2026-03-23,22500506,2026-01-05T20:00:00-05:00,3,Final,CHA,OKC,CHA @ OKC,191,58,133,0.1379310344827586,0.2180451127819548,0.6325802615933412,18.568665377176018
2025-26,2026-03-23,22500507,2026-01-05T20:30:00-05:00,3,Final,DEN,PHI,DEN @ PHI,204,63,141,0.3174603174603174,0.2056737588652482,1.5435139573070606,94.10058027079305
2025-26,2026-03-23,22500508,2026-01-05T22:00:00-05:00,3,Final,GSW,LAC,GSW @ LAC,195,65,130,0.3538461538461538,0.2307692307692307,1.5333333333333334,93.90715667311412
2025-26,2026-03-23,22500509,2026-01-05T22:00:00-05:00,3,Final,UTA,POR,UTA @ POR,202,56,146,0.125,0.1917808219178082,0.6517857142857143,20.6963249516441
2025-26,2026-03-23,22500510,2026-01-06T19:00:00-05:00,3,Final,CLE,IND,CLE @ IND,207,59,148,0.3220338983050847,0.1824324324324324,1.765222849968613,97.29206963249516
2025-26,2026-03-23,22500511,2026-01-06T19:00:00-05:00,3,Final,ORL,WAS,ORL @ WAS,210,77,133,0.2467532467532467,0.2781954887218045,0.886977886977887,51.06382978723404
2025-26,2026-03-23,22500512,2026-01-06T20:00:00-05:00,3,Final,SAS,MEM,SAS @ MEM,209,55,154,0.1454545454545454,0.1818181818181818,0.7999999999999999,40.135396518375245
2025-26,2026-03-23,22500513,2026-01-06T20:00:00-05:00,3,Final,MIA,MIN,MIA @ MIN,219,70,149,0.1285714285714285,0.2281879194630872,0.5634453781512604,12.959381044487428
2025-26,2026-03-23,22500514,2026-01-06T20:00:00-05:00,3,Final,LAL,NOP,LAL @ NOP,198,62,136,0.2419354838709677,0.2205882352941176,1.0967741935483872,71.66344294003868
2025-26,2026-03-23,22500515,2026-01-06T23:00:00-05:00,3,Final,DAL,SAC,DAL @ SAC,201,47,154,0.2340425531914893,0.1558441558441558,1.50177304964539,93.13346228239844
2025-26,2026-03-23,22500516,2026-01-07T19:00:00-05:00,3,Final,TOR,CHA,TOR @ CHA,182,60,122,0.2666666666666666,0.2377049180327868,1.1218390804597702,74.27466150870407
2025-26,2026-03-23,22500517,2026-01-07T19:00:00-05:00,3,Final,CHI,DET,CHI @ DET,181,49,132,0.1632653061224489,0.1818181818181818,0.8979591836734693,52.9980657640232
2025-26,2026-03-23,22500518,2026-01-07T19:00:00-05:00,3,Final,WAS,PHI,WAS @ PHI,203,51,152,0.1372549019607843,0.1842105263157894,0.7450980392156864,32.495164410058024
2025-26,2026-03-23,22500519,2026-01-07T19:30:00-05:00,3,Final,NOP,ATL,NOP @ ATL,212,60,152,0.1,0.1907894736842105,0.5241379310344828,9.86460348162476
2025-26,2026-03-23,22500520,2026-01-07T19:00:00-05:00,3,Final,DEN,BOS,DEN @ BOS,184,54,130,0.3518518518518518,0.2,1.7592592592592593,97.1953578336557
2025-26,2026-03-23,22500521,2026-01-07T19:30:00-05:00,3,Final,ORL,BKN,ORL @ BKN,200,63,137,0.1428571428571428,0.2335766423357664,0.6116071428571428,16.53771760154739
2025-26,2026-03-23,22500522,2026-01-07T19:30:00-05:00,3,Final,LAC,NYK,LAC @ NYK,184,53,131,0.1698113207547169,0.2213740458015267,0.7670787247885491,36.07350096711799
2025-26,2026-03-23,22500523,2026-01-07T21:30:00-05:00,3,Final,LAL,SAS,LAL @ SAS,201,68,133,0.2058823529411764,0.2556390977443609,0.8053633217993079,40.71566731141199
2025-26,2026-03-23,22500524,2026-01-07T20:00:00-05:00,3,Final,PHX,MEM,PHX @ MEM,196,46,150,0.0652173913043478,0.16,0.4076086956521739,3.3849129593810443
2025-26,2026-03-23,22500525,2026-01-07T20:00:00-05:00,3,Final,UTA,OKC,UTA @ OKC,235,90,145,0.2333333333333333,0.3103448275862069,0.7518518518518519,33.9458413926499
2025-26,2026-03-23,22500526,2026-01-07T22:00:00-05:00,3,Final,MIL,GSW,MIL @ GSW,190,56,134,0.1964285714285714,0.1940298507462686,1.012362637362637,64.50676982591877
2025-26,2026-03-23,22500527,2026-01-07T22:00:00-05:00,3,Final,HOU,POR,HOU @ POR,192,74,118,0.2702702702702703,0.288135593220339,0.9379968203497616,57.350096711798834
2025-26,2026-03-23,22500528,2026-01-08T19:00:00-05:00,3,Final,IND,CHA,IND @ CHA,199,71,128,0.1830985915492957,0.2734375,0.6696177062374246,22.823984526112184
2025-26,2026-03-23,22500529,2026-01-29T20:00:00-05:00,3,Final,MIA,CHI,MIA @ CHI,213,64,149,0.203125,0.2080536912751678,0.9763104838709676,61.21856866537717
2025-26,2026-03-23,22500530,2026-01-08T20:00:00-05:00,3,Final,CLE,MIN,CLE @ MIN,208,57,151,0.1578947368421052,0.1986754966887417,0.7947368421052632,39.458413926499034
2025-26,2026-03-23,22500531,2026-01-08T21:00:00-05:00,3,Final,DAL,UTA,DAL @ UTA,202,39,163,0.0512820512820512,0.1226993865030674,0.4179487179487179,4.158607350096712
2025-26,2026-03-23,22500532,2026-01-09T19:00:00-05:00,3,Final,TOR,BOS,TOR @ BOS,182,53,129,0.2830188679245283,0.1937984496124031,1.460377358490566,91.87620889748548
2025-26,2026-03-23,22500533,2026-01-09T19:00:00-05:00,3,Final,PHI,ORL,PHI @ ORL,193,62,131,0.4032258064516129,0.183206106870229,2.2009408602150535,99.5164410058027
2025-26,2026-03-23,22500534,2026-01-09T19:00:00-05:00,3,Final,NOP,WAS,NOP @ WAS,214,77,137,0.2207792207792207,0.2627737226277372,0.8401875901875901,44.77756286266924
2025-26,2026-03-23,22500535,2026-01-09T19:30:00-05:00,3,Final,LAC,BKN,LAC @ BKN,184,53,131,0.2075471698113207,0.1908396946564885,1.0875471698113208,70.30947775628627
2025-26,2026-03-23,22500536,2026-01-09T20:00:00-05:00,3,Final,OKC,MEM,OKC @ MEM,195,72,123,0.2638888888888889,0.2845528455284553,0.9273809523809524,56.09284332688588
2025-26,2026-03-23,22500537,2026-01-09T21:00:00-05:00,3,Final,ATL,DEN,ATL @ DEN,191,48,143,0.1458333333333333,0.1678321678321678,0.8689236111111112,48.35589941972921
2025-26,2026-03-23,22500538,2026-01-09T21:00:00-05:00,3,Final,NYK,PHX,NYK @ PHX,184,63,121,0.3333333333333333,0.2396694214876033,1.3908045977011494,89.74854932301741
2025-26,2026-03-23,22500539,2026-01-09T22:00:00-05:00,3,Final,SAC,GSW,SAC @ GSW,185,47,138,0.2340425531914893,0.1739130434782608,1.3457446808510638,87.9110251450677
2025-26,2026-03-23,22500540,2026-01-09T22:00:00-05:00,3,Final,HOU,POR,HOU @ POR,194,60,134,0.15,0.2313432835820895,0.6483870967741935,20.212765957446805
2025-26,2026-03-23,22500541,2026-01-09T22:30:00-05:00,3,Final,MIL,LAL,MIL @ LAL,187,53,134,0.1886792452830188,0.2164179104477611,0.8718282368249839,48.74274661508704
2025-26,2026-03-23,22500542,2026-01-10T13:00:00-05:00,3,Final,MIN,CLE,MIN @ CLE,205,65,140,0.2,0.2571428571428571,0.7777777777777779,37.62088974854933
2025-26,2026-03-23,22500543,2026-01-10T19:00:00-05:00,3,Final,MIA,IND,MIA @ IND,223,63,160,0.1904761904761904,0.20625,0.9235209235209236,55.22243713733076
2025-26,2026-03-23,22500544,2026-01-10T19:30:00-05:00,3,Final,LAC,DET,LAC @ DET,197,77,120,0.2077922077922078,0.3333333333333333,0.6233766233766235,17.891682785299807
2025-26,2026-03-23,22500545,2026-01-10T20:00:00-05:00,3,Final,SAS,BOS,SAS @ BOS,193,53,140,0.2075471698113207,0.1857142857142857,1.1175616835994195,73.88781431334623
2025-26,2026-03-23,22500546,2026-01-10T20:00:00-05:00,3,Final,DAL,CHI,DAL @ CHI,211,55,156,0.1818181818181818,0.1602564102564102,1.1345454545454543,74.80657640232108
2025-26,2026-03-23,22500547,2026-01-10T21:30:00-05:00,3,Final,CHA,UTA,CHA @ UTA,202,65,137,0.2,0.2481751824817518,0.8058823529411765,40.81237911025145
2025-26,2026-03-23,22500548,2026-01-11T15:00:00-05:00,3,Final,NOP,ORL,NOP @ ORL,189,69,120,0.2028985507246377,0.2833333333333333,0.7161125319693096,29.110251450676984
2025-26,2026-03-23,22500549,2026-01-11T15:30:00-05:00,3,Final,BKN,MEM,BKN @ MEM,182,52,130,0.173076923076923,0.2153846153846154,0.8035714285714285,40.42553191489361
2025-26,2026-03-23,22500550,2026-01-11T18:00:00-05:00,3,Final,PHI,TOR,PHI @ TOR,214,87,127,0.2528735632183908,0.3307086614173228,0.7646414887794198,35.783365570599614
2025-26,2026-03-23,22500551,2026-01-11T18:00:00-05:00,3,Final,NYK,POR,NYK @ POR,200,41,159,0.1951219512195122,0.1257861635220125,1.551219512195122,94.3907156673114
2025-26,2026-03-23,22500552,2026-01-11T19:00:00-05:00,3,Final,SAS,MIN,SAS @ MIN,199,65,134,0.2153846153846154,0.2537313432835821,0.848868778280543,46.131528046421664
2025-26,2026-03-23,22500553,2026-01-11T19:00:00-05:00,3,Final,MIA,OKC,MIA @ OKC,208,67,141,0.2835820895522388,0.2198581560283688,1.2898411169956667,84.71953578336557
2025-26,2026-03-23,22500554,2026-01-11T20:00:00-05:00,3,Final,MIL,DEN,MIL @ DEN,188,59,129,0.2372881355932203,0.2248062015503876,1.0555230859146698,68.27852998065764
2025-26,2026-03-23,22500555,2026-01-11T20:00:00-05:00,3,Final,WAS,PHX,WAS @ PHX,204,62,142,0.1451612903225806,0.2183098591549295,0.6649323621227888,22.437137330754354
2025-26,2026-03-23,22500556,2026-01-11T20:30:00-05:00,3,Final,ATL,GSW,ATL @ GSW,203,65,138,0.2307692307692307,0.2318840579710145,0.9951923076923076,62.76595744680851
2025-26,2026-03-23,22500557,2026-01-11T21:00:00-05:00,3,Final,HOU,SAC,HOU @ SAC,170,58,112,0.3448275862068966,0.2321428571428571,1.4854111405835544,92.3597678916828
2025-26,2026-03-23,22500558,2026-01-12T19:00:00-05:00,3,Final,UTA,CLE,UTA @ CLE,208,56,152,0.1785714285714285,0.1907894736842105,0.9359605911330048,57.05996131528046
2025-26,2026-03-23,22500559,2026-01-12T19:30:00-05:00,3,Final,BOS,IND,BOS @ IND,185,25,160,0.04,0.08125,0.4923076923076923,7.0599613152804634
2025-26,2026-03-23,22500560,2026-01-12T19:30:00-05:00,3,Final,PHI,TOR,PHI @ TOR,186,65,121,0.1538461538461538,0.2727272727272727,0.5641025641025642,13.056092843326883
2025-26,2026-03-23,22500561,2026-01-12T20:30:00-05:00,3,Final,BKN,DAL,BKN @ DAL,190,54,136,0.074074074074074,0.213235294117647,0.3473818646232439,1.83752417794971
2025-26,2026-03-23,22500562,2026-01-12T22:00:00-05:00,3,Final,LAL,SAC,LAL @ SAC,190,47,143,0.1276595744680851,0.1678321678321678,0.7606382978723404,34.91295938104449
2025-26,2026-03-23,22500563,2026-01-12T22:30:00-05:00,3,Final,CHA,LAC,CHA @ LAC,187,55,132,0.1636363636363636,0.2121212121212121,0.7714285714285714,36.7504835589942
2025-26,2026-03-23,22500564,2026-01-13T19:30:00-05:00,3,Final,PHX,MIA,PHX @ MIA,205,72,133,0.3333333333333333,0.2481203007518796,1.3434343434343434,87.71760154738878
2025-26,2026-03-23,22500565,2026-01-13T20:00:00-05:00,3,Final,CHI,HOU,CHI @ HOU,191,56,135,0.2678571428571428,0.2074074074074074,1.291454081632653,85.1063829787234
2025-26,2026-03-23,22500566,2026-01-13T20:00:00-05:00,3,Final,MIN,MIL,MIN @ MIL,203,49,154,0.1224489795918367,0.1623376623376623,0.7542857142857142,34.52611218568665
2025-26,2026-03-23,22500567,2026-01-13T20:00:00-05:00,3,Final,DEN,NOP,DEN @ NOP,198,73,125,0.3013698630136986,0.264,1.141552511415525,75.53191489361703
2025-26,2026-03-23,22500568,2026-01-13T20:00:00-05:00,3,Final,SAS,OKC,SAS @ OKC,189,67,122,0.1641791044776119,0.3032786885245901,0.5413473174667205,11.411992263056092
2025-26,2026-03-23,22500569,2026-01-13T22:30:00-05:00,3,Final,ATL,LAL,ATL @ LAL,201,69,132,0.1159420289855072,0.2803030303030303,0.4136310223266745,3.771760154738878
2025-26,2026-03-23,22500570,2026-01-13T23:00:00-05:00,3,Final,POR,GSW,POR @ GSW,203,50,153,0.1,0.1633986928104575,0.612,16.634429400386846
2025-26,2026-03-23,22500571,2026-01-14T19:00:00-05:00,3,Final,TOR,IND,TOR @ IND,193,63,130,0.3333333333333333,0.2307692307692307,1.4444444444444442,91.3926499032882
2025-26,2026-03-23,22500572,2026-01-14T19:00:00-05:00,3,Final,CLE,PHI,CLE @ PHI,202,56,146,0.1785714285714285,0.1917808219178082,0.931122448979592,56.57640232108317
2025-26,2026-03-23,22500573,2026-01-14T20:00:00-05:00,3,Final,UTA,CHI,UTA @ CHI,204,68,136,0.2941176470588235,0.2352941176470588,1.25,81.96324951644101
2025-26,2026-03-23,22500574,2026-01-14T20:00:00-05:00,3,Final,BKN,NOP,BKN @ NOP,194,55,139,0.2181818181818181,0.1870503597122302,1.1664335664335663,77.17601547388782
2025-26,2026-03-23,22500575,2026-01-14T21:30:00-05:00,3,Final,DEN,DAL,DEN @ DAL,190,71,119,0.2676056338028169,0.3025210084033613,0.8845852895148669,50.967117988394584
2025-26,2026-03-23,22500576,2026-01-14T22:00:00-05:00,3,Final,NYK,SAC,NYK @ SAC,198,72,126,0.3333333333333333,0.2698412698412698,1.2352941176470589,81.23791102514507
2025-26,2026-03-23,22500577,2026-01-14T22:30:00-05:00,3,Final,WAS,LAC,WAS @ LAC,192,58,134,0.1896551724137931,0.2164179104477611,0.8763376932223543,49.32301740812379
2025-26,2026-03-23,22500578,2026-01-15T14:00:00-05:00,3,Final,MEM,ORL,MEM @ ORL,201,48,153,0.1666666666666666,0.1633986928104575,1.02,65.18375241779498
2025-26,2026-03-23,22500579,2026-01-15T19:00:00-05:00,3,Final,PHX,DET,PHX @ DET,197,67,130,0.2537313432835821,0.2461538461538461,1.030783582089552,66.63442940038685
2025-26,2026-03-23,22500580,2026-01-15T19:30:00-05:00,3,Final,BOS,MIA,BOS @ MIA,192,69,123,0.1884057971014492,0.2845528455284553,0.662111801242236,22.05029013539652
2025-26,2026-03-23,22500581,2026-01-15T19:30:00-05:00,3,Final,OKC,HOU,OKC @ HOU,197,47,150,0.2127659574468085,0.1533333333333333,1.387604070305273,89.36170212765957
