season,season_start_year,season_type,game_id,game_date_et,away_team,home_team,matchup,away_score,home_score,series,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI,source,wmi_percentile
2019-20,2019,Regular Season,0021900121,2019-11-08,TOR,NOP,TOR @ NOP,122,104,,216,73,143,0.2191780821917808,0.2517482517482518,0.8706240487062403,data.nba.com mobile_teams v2015 play-by-play,45.45673076923077
2019-20,2019,Regular Season,0021900122,2019-11-08,NYK,DAL,NYK @ DAL,106,102,,202,61,141,0.2459016393442623,0.2198581560283688,1.118455843469064,data.nba.com mobile_teams v2015 play-by-play,71.14182692307692
2019-20,2019,Regular Season,0021900123,2019-11-08,PHI,DEN,PHI @ DEN,97,100,,195,54,141,0.16666666666666666,0.18439716312056736,0.9038461538461539,data.nba.com mobile_teams v2015 play-by-play,49.47115384615385
2019-20,2019,Regular Season,0021900124,2019-11-08,MIL,UTA,MIL @ UTA,100,103,,213,77,136,0.36363636363636365,0.27205882352941174,1.3366093366093368,data.nba.com mobile_teams v2015 play-by-play,85.39663461538461
2019-20,2019,Regular Season,0021900125,2019-11-08,BKN,POR,BKN @ POR,119,115,,200,78,122,0.20512820512820512,0.3442622950819672,0.5958485958485958,data.nba.com mobile_teams v2015 play-by-play,15.048076923076922
2019-20,2019,Regular Season,0021900126,2019-11-08,MIA,LAL,MIA @ LAL,80,95,,187,61,126,0.09836065573770492,0.25396825396825395,0.38729508196721313,data.nba.com mobile_teams v2015 play-by-play,2.9086538461538463
2019-20,2019,Regular Season,0021900127,2019-11-09,BOS,SAS,BOS @ SAS,135,115,,211,70,141,0.15714285714285714,0.2624113475177305,0.5988416988416988,data.nba.com mobile_teams v2015 play-by-play,15.240384615384617
2019-20,2019,Regular Season,0021900128,2019-11-09,NOP,CHA,NOP @ CHA,115,110,,213,79,134,0.5443037974683544,0.26119402985074625,2.0839059674502716,data.nba.com mobile_teams v2015 play-by-play,98.97836538461539
2019-20,2019,Regular Season,0021900129,2019-11-09,HOU,CHI,HOU @ CHI,117,94,,217,68,149,0.1323529411764706,0.2348993288590604,0.5634453781512605,data.nba.com mobile_teams v2015 play-by-play,12.650240384615385
2019-20,2019,Regular Season,0021900130,2019-11-09,DAL,MEM,DAL @ MEM,138,122,,211,56,155,0.19642857142857142,0.18064516129032257,1.087372448979592,data.nba.com mobile_teams v2015 play-by-play,68.32932692307693
2019-20,2019,Regular Season,0021900131,2019-11-09,GSW,OKC,GSW @ OKC,108,114,,199,55,144,0.14545454545454545,0.2013888888888889,0.722257053291536,data.nba.com mobile_teams v2015 play-by-play,28.497596153846157
2019-20,2019,Regular Season,0021900132,2019-11-10,DEN,MIN,DEN @ MIN,100,98,,217,76,141,0.19736842105263158,0.2624113475177305,0.7521337126600285,data.nba.com mobile_teams v2015 play-by-play,32.21153846153847
2019-20,2019,Regular Season,0021900133,2019-11-10,IND,ORL,IND @ ORL,109,102,,184,39,145,0.1282051282051282,0.13793103448275862,0.9294871794871794,data.nba.com mobile_teams v2015 play-by-play,52.45192307692308
2019-20,2019,Regular Season,0021900134,2019-11-10,CHA,PHI,CHA @ PHI,106,114,,198,53,145,0.11320754716981132,0.2,0.5660377358490566,data.nba.com mobile_teams v2015 play-by-play,12.788461538461537
2019-20,2019,Regular Season,0021900135,2019-11-10,MIL,OKC,MIL @ OKC,121,119,,217,58,159,0.2413793103448276,0.1761006289308176,1.370689655172414,data.nba.com mobile_teams v2015 play-by-play,86.97115384615385
2019-20,2019,Regular Season,0021900136,2019-11-10,CLE,NYK,CLE @ NYK,108,87,,196,67,129,0.31343283582089554,0.23255813953488372,1.3477611940298508,data.nba.com mobile_teams v2015 play-by-play,85.98557692307692
2019-20,2019,Regular Season,0021900137,2019-11-10,BKN,PHX,BKN @ PHX,112,138,,212,61,151,0.11475409836065574,0.2185430463576159,0.5250869349230005,data.nba.com mobile_teams v2015 play-by-play,9.879807692307692
2019-20,2019,Regular Season,0021900138,2019-11-10,ATL,POR,ATL @ POR,113,124,,221,77,144,0.35064935064935066,0.24305555555555555,1.4426716141001856,data.nba.com mobile_teams v2015 play-by-play,89.7235576923077
2019-20,2019,Regular Season,0021900139,2019-11-10,TOR,LAL,TOR @ LAL,113,104,,203,65,138,0.2153846153846154,0.21739130434782608,0.9907692307692308,data.nba.com mobile_teams v2015 play-by-play,59.06249999999999
2019-20,2019,Regular Season,0021900140,2019-11-11,MIN,DET,MIN @ DET,120,114,,201,66,135,0.13636363636363635,0.25925925925925924,0.525974025974026,data.nba.com mobile_teams v2015 play-by-play,9.98798076923077
2019-20,2019,Regular Season,0021900141,2019-11-11,DAL,BOS,DAL @ BOS,106,116,,183,79,104,0.3037974683544304,0.38461538461538464,0.789873417721519,data.nba.com mobile_teams v2015 play-by-play,36.62259615384615
2019-20,2019,Regular Season,0021900142,2019-11-11,HOU,NOP,HOU @ NOP,122,116,,215,68,147,0.3088235294117647,0.22448979591836735,1.375668449197861,data.nba.com mobile_teams v2015 play-by-play,87.21153846153847
2019-20,2019,Regular Season,0021900143,2019-11-11,MEM,SAS,MEM @ SAS,113,109,,198,65,133,0.13846153846153847,0.24812030075187969,0.5580419580419581,data.nba.com mobile_teams v2015 play-by-play,12.19951923076923
2019-20,2019,Regular Season,0021900144,2019-11-11,UTA,GSW,UTA @ GSW,122,108,,199,63,136,0.23809523809523808,0.23529411764705882,1.0119047619047619,data.nba.com mobile_teams v2015 play-by-play,61.44230769230769
2019-20,2019,Regular Season,0021900145,2019-11-11,TOR,LAC,TOR @ LAC,88,98,,204,67,137,0.26865671641791045,0.23357664233576642,1.150186567164179,data.nba.com mobile_teams v2015 play-by-play,73.72596153846153
2019-20,2019,Regular Season,0021900146,2019-11-12,OKC,IND,OKC @ IND,85,111,,198,51,147,0.1568627450980392,0.17687074829931973,0.8868778280542986,data.nba.com mobile_teams v2015 play-by-play,47.29567307692308
2019-20,2019,Regular Season,0021900147,2019-11-12,CLE,PHI,CLE @ PHI,97,98,,193,53,140,0.1320754716981132,0.19285714285714287,0.6848357791754017,data.nba.com mobile_teams v2015 play-by-play,24.290865384615383
2019-20,2019,Regular Season,0021900148,2019-11-12,DET,MIA,DET @ MIA,108,117,,194,79,115,0.3037974683544304,0.33043478260869563,0.9193870752831447,data.nba.com mobile_teams v2015 play-by-play,51.28605769230769
2019-20,2019,Regular Season,0021900149,2019-11-12,NYK,CHI,NYK @ CHI,102,120,,205,77,128,0.3246753246753247,0.3046875,1.0656010656010655,data.nba.com mobile_teams v2015 play-by-play,66.51442307692308
2019-20,2019,Regular Season,0021900150,2019-11-12,ATL,DEN,ATL @ DEN,125,121,,198,78,120,0.2948717948717949,0.30833333333333335,0.9563409563409563,data.nba.com mobile_teams v2015 play-by-play,55.42067307692308
2019-20,2019,Regular Season,0021900151,2019-11-12,LAL,PHX,LAL @ PHX,123,115,,200,62,138,0.2903225806451613,0.2318840579710145,1.2520161290322582,data.nba.com mobile_teams v2015 play-by-play,80.70913461538461
2019-20,2019,Regular Season,0021900152,2019-11-12,BKN,UTA,BKN @ UTA,114,119,,205,57,148,0.21052631578947367,0.19594594594594594,1.074410163339383,data.nba.com mobile_teams v2015 play-by-play,67.24759615384616
2019-20,2019,Regular Season,0021900153,2019-11-12,POR,SAC,POR @ SAC,99,107,,195,67,128,0.34328358208955223,0.234375,1.4646766169154228,data.nba.com mobile_teams v2015 play-by-play,90.49278846153847
2019-20,2019,Regular Season,0021900154,2019-11-13,MEM,CHA,MEM @ CHA,119,117,,208,50,158,0.08,0.16455696202531644,0.4861538461538462,data.nba.com mobile_teams v2015 play-by-play,7.259615384615385
2019-20,2019,Regular Season,0021900155,2019-11-13,PHI,ORL,PHI @ ORL,97,112,,204,74,130,0.1891891891891892,0.2846153846153846,0.664718772826881,data.nba.com mobile_teams v2015 play-by-play,21.814903846153847
2019-20,2019,Regular Season,0021900156,2019-11-13,WAS,BOS,WAS @ BOS,133,140,,213,74,139,0.43243243243243246,0.23741007194244604,1.8214578214578216,data.nba.com mobile_teams v2015 play-by-play,97.40384615384615
2019-20,2019,Regular Season,0021900157,2019-11-13,LAC,HOU,LAC @ HOU,93,102,,199,65,134,0.23076923076923078,0.23880597014925373,0.966346153846154,data.nba.com mobile_teams v2015 play-by-play,56.63461538461539
2019-20,2019,Regular Season,0021900158,2019-11-13,SAS,MIN,SAS @ MIN,114,129,,206,74,132,0.1891891891891892,0.30303030303030304,0.6243243243243244,data.nba.com mobile_teams v2015 play-by-play,17.668269230769234
2019-20,2019,Regular Season,0021900159,2019-11-13,GSW,LAL,GSW @ LAL,94,120,,195,54,141,0.14814814814814814,0.19148936170212766,0.7736625514403291,data.nba.com mobile_teams v2015 play-by-play,34.75961538461539
2019-20,2019,Regular Season,0021900160,2019-11-13,TOR,POR,TOR @ POR,114,106,,194,54,140,0.2037037037037037,0.19285714285714287,1.056241426611797,data.nba.com mobile_teams v2015 play-by-play,65.7391826923077
2019-20,2019,Regular Season,0021900161,2019-11-14,MIA,CLE,MIA @ CLE,108,97,,197,53,144,0.20754716981132076,0.19444444444444445,1.0673854447439353,data.nba.com mobile_teams v2015 play-by-play,66.70673076923077
2019-20,2019,Regular Season,0021900162,2019-11-14,DAL,NYK,DAL @ NYK,103,106,,191,69,122,0.30434782608695654,0.27049180327868855,1.1251646903820816,data.nba.com mobile_teams v2015 play-by-play,71.65865384615384
2019-20,2019,Regular Season,0021900163,2019-11-14,CHI,MIL,CHI @ MIL,115,124,,228,76,152,0.23684210526315788,0.25,0.9473684210526315,data.nba.com mobile_teams v2015 play-by-play,54.26682692307693
2019-20,2019,Regular Season,0021900164,2019-11-14,LAC,NOP,LAC @ NOP,127,132,,209,69,140,0.36231884057971014,0.2357142857142857,1.5371102327624067,data.nba.com mobile_teams v2015 play-by-play,92.64423076923077
2019-20,2019,Regular Season,0021900165,2019-11-14,ATL,PHX,ATL @ PHX,112,128,,222,79,143,0.189873417721519,0.2867132867132867,0.6622414325409077,data.nba.com mobile_teams v2015 play-by-play,21.598557692307693
2019-20,2019,Regular Season,0021900166,2019-11-14,BKN,DEN,BKN @ DEN,93,101,,200,43,157,0.06976744186046512,0.14012738853503184,0.49788583509513745,data.nba.com mobile_teams v2015 play-by-play,8.028846153846155
2019-20,2019,Regular Season,0021900167,2019-11-15,DET,CHA,DET @ CHA,106,109,,191,48,143,0.125,0.16783216783216784,0.7447916666666666,data.nba.com mobile_teams v2015 play-by-play,31.310096153846157
2019-20,2019,Regular Season,0021900168,2019-11-15,SAS,ORL,SAS @ ORL,109,111,,191,59,132,0.3559322033898305,0.20454545454545456,1.7401129943502824,data.nba.com mobile_teams v2015 play-by-play,96.37620192307692
2019-20,2019,Regular Season,0021900169,2019-11-15,IND,HOU,IND @ HOU,102,111,,198,79,119,0.20253164556962025,0.31932773109243695,0.6342438374417055,data.nba.com mobile_teams v2015 play-by-play,18.677884615384617
2019-20,2019,Regular Season,0021900170,2019-11-15,UTA,MEM,UTA @ MEM,106,107,,207,56,151,0.25,0.18543046357615894,1.3482142857142856,data.nba.com mobile_teams v2015 play-by-play,86.02163461538461
2019-20,2019,Regular Season,0021900171,2019-11-15,WAS,MIN,WAS @ MIN,137,116,,219,68,151,0.1323529411764706,0.23178807947019867,0.5710084033613446,data.nba.com mobile_teams v2015 play-by-play,13.125
2019-20,2019,Regular Season,0021900172,2019-11-15,PHI,OKC,PHI @ OKC,119,127,,204,78,126,0.3076923076923077,0.29365079365079366,1.0478170478170479,data.nba.com mobile_teams v2015 play-by-play,64.95192307692308
2019-20,2019,Regular Season,0021900173,2019-11-15,BOS,GSW,BOS @ GSW,105,100,,206,67,139,0.23880597014925373,0.2302158273381295,1.037313432835821,data.nba.com mobile_teams v2015 play-by-play,63.96634615384615
2019-20,2019,Regular Season,0021900174,2019-11-15,SAC,LAL,SAC @ LAL,97,99,,186,63,123,0.12698412698412698,0.2601626016260163,0.488095238095238,data.nba.com mobile_teams v2015 play-by-play,7.331730769230769
2019-20,2019,Regular Season,0021900175,2019-11-16,BKN,CHI,BKN @ CHI,117,111,,216,90,126,0.3111111111111111,0.3492063492063492,0.890909090909091,data.nba.com mobile_teams v2015 play-by-play,47.96875
2019-20,2019,Regular Season,0021900176,2019-11-16,MIL,IND,MIL @ IND,102,83,,203,35,168,0.14285714285714285,0.10714285714285714,1.3333333333333333,data.nba.com mobile_teams v2015 play-by-play,85.234375
2019-20,2019,Regular Season,0021900177,2019-11-16,CHA,NYK,CHA @ NYK,103,102,,179,64,115,0.21875,0.2608695652173913,0.8385416666666667,data.nba.com mobile_teams v2015 play-by-play,41.95913461538461
2019-20,2019,Regular Season,0021900178,2019-11-16,NOP,MIA,NOP @ MIA,94,109,,190,40,150,0.075,0.14,0.5357142857142857,data.nba.com mobile_teams v2015 play-by-play,10.643028846153847
2019-20,2019,Regular Season,0021900179,2019-11-16,HOU,MIN,HOU @ MIN,125,105,,199,58,141,0.3275862068965517,0.19148936170212766,1.710727969348659,data.nba.com mobile_teams v2015 play-by-play,95.88942307692308
2019-20,2019,Regular Season,0021900180,2019-11-16,TOR,DAL,TOR @ DAL,102,110,,202,57,145,0.15789473684210525,0.20689655172413793,0.763157894736842,data.nba.com mobile_teams v2015 play-by-play,33.58173076923077
2019-20,2019,Regular Season,0021900181,2019-11-16,POR,SAS,POR @ SAS,121,116,,211,64,147,0.1875,0.21768707482993196,0.861328125,data.nba.com mobile_teams v2015 play-by-play,44.53725961538461
2019-20,2019,Regular Season,0021900182,2019-11-16,ATL,LAC,ATL @ LAC,101,150,,216,84,132,0.2857142857142857,0.3181818181818182,0.8979591836734694,data.nba.com mobile_teams v2015 play-by-play,48.79807692307692
2019-20,2019,Regular Season,0021900183,2019-11-17,PHI,CLE,PHI @ CLE,114,95,,200,67,133,0.1791044776119403,0.2556390977443609,0.7006145741878841,data.nba.com mobile_teams v2015 play-by-play,25.961538461538463
2019-20,2019,Regular Season,0021900184,2019-11-17,BOS,SAC,BOS @ SAC,99,100,,190,56,134,0.17857142857142858,0.21641791044776118,0.8251231527093597,data.nba.com mobile_teams v2015 play-by-play,40.49278846153846
2019-20,2019,Regular Season,0021900185,2019-11-17,WAS,ORL,WAS @ ORL,121,125,,203,55,148,0.23636363636363636,0.17567567567567569,1.3454545454545455,data.nba.com mobile_teams v2015 play-by-play,85.80528846153847
2019-20,2019,Regular Season,0021900186,2019-11-17,DEN,MEM,DEN @ MEM,131,114,,205,66,139,0.19696969696969696,0.2446043165467626,0.8052584670231728,data.nba.com mobile_teams v2015 play-by-play,38.125
2019-20,2019,Regular Season,0021900187,2019-11-17,GSW,NOP,GSW @ NOP,100,108,,195,62,133,0.22580645161290322,0.24060150375939848,0.938508064516129,data.nba.com mobile_teams v2015 play-by-play,53.31129807692307
2019-20,2019,Regular Season,0021900188,2019-11-17,ATL,LAL,ATL @ LAL,101,122,,200,64,136,0.3125,0.21323529411764705,1.4655172413793105,data.nba.com mobile_teams v2015 play-by-play,90.54086538461539
2019-20,2019,Regular Season,0021900189,2019-11-18,CLE,NYK,CLE @ NYK,105,123,,191,81,110,0.38271604938271603,0.3181818181818182,1.2028218694885362,data.nba.com mobile_teams v2015 play-by-play,77.42788461538461
2019-20,2019,Regular Season,0021900190,2019-11-18,IND,BKN,IND @ BKN,115,86,,195,64,131,0.21875,0.2366412213740458,0.9243951612903225,data.nba.com mobile_teams v2015 play-by-play,51.935096153846146
2019-20,2019,Regular Season,0021900191,2019-11-18,CHA,TOR,CHA @ TOR,96,132,,194,68,126,0.20588235294117646,0.29365079365079366,0.7011128775834657,data.nba.com mobile_teams v2015 play-by-play,25.997596153846153
2019-20,2019,Regular Season,0021900192,2019-11-18,MIL,CHI,MIL @ CHI,115,101,,208,66,142,0.2727272727272727,0.22535211267605634,1.2102272727272727,data.nba.com mobile_teams v2015 play-by-play,78.07692307692308
2019-20,2019,Regular Season,0021900193,2019-11-18,POR,HOU,POR @ HOU,108,132,,212,71,141,0.2112676056338028,0.24822695035460993,0.8511066398390342,data.nba.com mobile_teams v2015 play-by-play,43.54567307692307
2019-20,2019,Regular Season,0021900194,2019-11-18,SAS,DAL,SAS @ DAL,110,117,,194,51,143,0.3137254901960784,0.17482517482517482,1.7945098039215688,data.nba.com mobile_teams v2015 play-by-play,97.1514423076923
2019-20,2019,Regular Season,0021900195,2019-11-18,BOS,PHX,BOS @ PHX,99,85,,200,50,150,0.16,0.16,1.0,data.nba.com mobile_teams v2015 play-by-play,60.120192307692314
2019-20,2019,Regular Season,0021900196,2019-11-18,MIN,UTA,MIN @ UTA,112,102,,212,67,145,0.14925373134328357,0.23448275862068965,0.6365232660228269,data.nba.com mobile_teams v2015 play-by-play,18.93028846153846
2019-20,2019,Regular Season,0021900197,2019-11-18,OKC,LAC,OKC @ LAC,88,90,,190,64,126,0.34375,0.2698412698412698,1.2738970588235294,data.nba.com mobile_teams v2015 play-by-play,82.0673076923077
2019-20,2019,Regular Season,0021900198,2019-11-19,GSW,MEM,GSW @ MEM,114,95,,196,76,120,0.25,0.3,0.8333333333333334,data.nba.com mobile_teams v2015 play-by-play,41.35817307692308
2019-20,2019,Regular Season,0021900199,2019-11-19,POR,NOP,POR @ NOP,104,115,,204,60,144,0.13333333333333333,0.2152777777777778,0.6193548387096773,data.nba.com mobile_teams v2015 play-by-play,17.21153846153846
2019-20,2019,Regular Season,0021900200,2019-11-19,PHX,SAC,PHX @ SAC,116,120,,202,67,135,0.43283582089552236,0.21481481481481482,2.014925373134328,data.nba.com mobile_teams v2015 play-by-play,98.61778846153845
2019-20,2019,Regular Season,0021900201,2019-11-19,OKC,LAL,OKC @ LAL,107,112,,196,66,130,0.21212121212121213,0.2692307692307692,0.787878787878788,data.nba.com mobile_teams v2015 play-by-play,36.36418269230769
2019-20,2019,Regular Season,0021900202,2019-11-20,NYK,PHI,NYK @ PHI,104,109,,194,59,135,0.22033898305084745,0.2,1.1016949152542372,data.nba.com mobile_teams v2015 play-by-play,69.6514423076923
2019-20,2019,Regular Season,0021900203,2019-11-20,SAS,WAS,SAS @ WAS,132,138,,210,47,163,0.2127659574468085,0.15337423312883436,1.3872340425531915,data.nba.com mobile_teams v2015 play-by-play,87.63221153846153
2019-20,2019,Regular Season,0021900204,2019-11-20,MIL,ATL,MIL @ ATL,135,127,,223,73,150,0.2876712328767123,0.22666666666666666,1.2691377921031426,data.nba.com mobile_teams v2015 play-by-play,81.80288461538461
2019-20,2019,Regular Season,0021900205,2019-11-20,CHA,BKN,CHA @ BKN,91,101,,198,65,133,0.18461538461538463,0.24812030075187969,0.7440559440559441,data.nba.com mobile_teams v2015 play-by-play,31.262019230769234
2019-20,2019,Regular Season,0021900206,2019-11-20,CLE,MIA,CLE @ MIA,100,124,,202,64,138,0.359375,0.1956521739130435,1.8368055555555556,data.nba.com mobile_teams v2015 play-by-play,97.5360576923077
2019-20,2019,Regular Season,0021900207,2019-11-20,ORL,TOR,ORL @ TOR,97,113,,193,65,128,0.27692307692307694,0.234375,1.1815384615384616,data.nba.com mobile_teams v2015 play-by-play,75.9014423076923
2019-20,2019,Regular Season,0021900208,2019-11-20,GSW,DAL,GSW @ DAL,94,142,,201,57,144,0.10526315789473684,0.2013888888888889,0.5226860254083484,data.nba.com mobile_teams v2015 play-by-play,9.67548076923077
2019-20,2019,Regular Season,0021900209,2019-11-20,DET,CHI,DET @ CHI,89,109,,200,74,126,0.22972972972972974,0.2857142857142857,0.8040540540540542,data.nba.com mobile_teams v2015 play-by-play,37.94471153846154
2019-20,2019,Regular Season,0021900210,2019-11-20,UTA,MIN,UTA @ MIN,103,95,,192,56,136,0.14285714285714285,0.23529411764705882,0.6071428571428571,data.nba.com mobile_teams v2015 play-by-play,16.05769230769231
2019-20,2019,Regular Season,0021900211,2019-11-20,HOU,DEN,HOU @ DEN,95,105,,193,57,136,0.12280701754385964,0.22058823529411764,0.5567251461988304,data.nba.com mobile_teams v2015 play-by-play,12.067307692307692
2019-20,2019,Regular Season,0021900212,2019-11-20,BOS,LAC,BOS @ LAC,104,107,,210,66,144,0.18181818181818182,0.2222222222222222,0.8181818181818182,data.nba.com mobile_teams v2015 play-by-play,39.6875
2019-20,2019,Regular Season,0021900213,2019-11-21,POR,MIL,POR @ MIL,129,137,,213,68,145,0.25,0.2413793103448276,1.0357142857142856,data.nba.com mobile_teams v2015 play-by-play,63.83413461538462
2019-20,2019,Regular Season,0021900214,2019-11-21,NOP,PHX,NOP @ PHX,124,121,,208,70,138,0.17142857142857143,0.2753623188405797,0.6225563909774436,data.nba.com mobile_teams v2015 play-by-play,17.51201923076923
2019-20,2019,Regular Season,0021900215,2019-11-22,ATL,DET,ATL @ DET,103,128,,195,61,134,0.22950819672131148,0.22388059701492538,1.025136612021858,data.nba.com mobile_teams v2015 play-by-play,62.71634615384616
2019-20,2019,Regular Season,0021900216,2019-11-22,CHA,WAS,CHA @ WAS,118,125,,210,47,163,0.1276595744680851,0.147239263803681,0.8670212765957446,data.nba.com mobile_teams v2015 play-by-play,45.08413461538461
2019-20,2019,Regular Season,0021900217,2019-11-22,SAC,BKN,SAC @ BKN,97,116,,199,71,128,0.1267605633802817,0.2734375,0.4635814889336016,data.nba.com mobile_teams v2015 play-by-play,5.985576923076923
2019-20,2019,Regular Season,0021900218,2019-11-22,SAS,PHI,SAS @ PHI,104,115,,198,56,142,0.08928571428571429,0.20422535211267606,0.437192118226601,data.nba.com mobile_teams v2015 play-by-play,4.939903846153846
2019-20,2019,Regular Season,0021900219,2019-11-22,MIA,CHI,MIA @ CHI,116,108,,196,66,130,0.3181818181818182,0.25384615384615383,1.253443526170799,data.nba.com mobile_teams v2015 play-by-play,80.79326923076923
