game_id,possession_number,period,period_bucket,offense_team,defense_team,seconds_left_in_game,score_difference,L_t,F_t,N_t,M_t,score_margin_excluded_t,intentional_foul_excluded_t,controlled_excluded_t
0022500003,174,4,4,NYK,CLE,414.0,9,1,0,0,0,0,0,0
0022500003,175,4,4,CLE,NYK,407.0,-6,1,0,0,0,0,0,0
0022500003,176,4,4,NYK,CLE,388.0,8,0,0,0,0,0,0,0
0022500003,177,4,4,CLE,NYK,376.0,-8,0,0,1,0,0,0,0
0022500003,178,4,4,NYK,CLE,353.0,8,0,0,1,0,0,0,0
0022500003,179,4,4,CLE,NYK,334.0,-8,0,1,1,2,0,0,0
0022500003,180,4,4,NYK,CLE,315.0,8,1,0,1,0,0,0,0
0022500003,181,4,4,CLE,NYK,300.999,-8,1,1,1,2,0,0,0
0022500003,182,4,4,NYK,CLE,279.993,9,1,1,0,1,0,0,0
0022500003,183,4,4,CLE,NYK,272.0,-9,1,0,1,0,0,0,0
0022500003,184,4,4,NYK,CLE,249.0,9,1,0,1,0,0,0,0
0022500003,185,4,4,CLE,NYK,247.997,-7,0,1,1,2,0,0,0
0022500003,186,4,4,NYK,CLE,233.996,9,1,1,0,1,0,0,0
0022500003,187,4,4,CLE,NYK,216.0,-9,1,0,0,0,0,0,0
0022500003,188,4,4,NYK,CLE,201.999,9,1,0,0,0,0,0,0
0022500003,189,4,4,CLE,NYK,188.0,-9,0,0,0,0,0,0,0
0022500003,190,4,4,NYK,CLE,184.0,11,0,0,0,0,0,0,0
0022500003,191,4,4,CLE,NYK,163.0,-8,0,0,0,0,0,0,0
0022500003,192,4,4,NYK,CLE,135.0,8,0,0,0,0,0,0,0
0022500003,193,4,4,CLE,NYK,123.0,-5,0,0,0,0,0,0,0
0022500003,194,4,4,NYK,CLE,105.0,5,0,0,0,0,0,0,0
0022500003,195,4,4,CLE,NYK,97.0,-5,0,0,1,0,0,0,0
0022500003,196,4,4,NYK,CLE,82.0,8,0,0,1,0,0,0,0
0022500003,197,4,4,CLE,NYK,72.998,-6,0,1,1,2,0,0,0
0022500003,198,4,4,NYK,CLE,58.798,8,1,1,1,2,0,0,0
0022500003,199,4,4,CLE,NYK,45.597,-7,1,1,1,2,0,0,0
0022500003,200,4,4,NYK,CLE,39.497,8,1,1,0,1,0,0,0
0022500003,201,4,4,CLE,NYK,37.4,-8,1,0,0,0,0,0,0
0022500003,202,4,4,NYK,CLE,34.7,10,1,0,0,0,0,0,0
0022500003,203,4,4,CLE,NYK,28.8,-7,0,0,0,0,0,0,0
0022500003,204,4,4,NYK,CLE,23.4,7,0,0,1,0,0,0,0
0022500003,205,4,4,CLE,NYK,17.7,-7,0,0,1,0,0,0,0
0022500003,206,4,4,NYK,CLE,11.495,8,0,1,0,1,0,1,1
0022500003,207,4,4,CLE,NYK,3.4,-8,1,0,0,0,0,0,0
0022500003,208,4,4,NYK,CLE,0.0,8,1,0,0,0,0,0,0
0022500002,1,1,1,LAL,GSW,2859.0,2,0,0,0,0,0,0,0
0022500002,2,1,1,GSW,LAL,2847.0,-2,0,0,0,0,0,0,0
0022500002,3,1,1,LAL,GSW,2828.0,2,0,0,0,0,0,0,0
0022500002,4,1,1,GSW,LAL,2820.0,0,0,0,0,0,0,0,0
0022500002,5,1,1,LAL,GSW,2799.0,2,0,0,0,0,0,0,0
0022500002,6,1,1,GSW,LAL,2784.0,-2,0,0,0,0,0,0,0
0022500002,7,1,1,LAL,GSW,2778.0,2,0,0,0,0,0,0,0
0022500002,8,1,1,GSW,LAL,2768.0,1,0,0,0,0,0,0,0
0022500002,9,1,1,LAL,GSW,2748.0,-1,0,0,0,0,0,0,0
0022500002,10,1,1,GSW,LAL,2744.0,1,0,0,1,0,0,0,0
0022500002,11,1,1,LAL,GSW,2727.0,-1,0,0,1,0,0,0,0
0022500002,12,1,1,GSW,LAL,2723.998,3,0,1,0,1,0,0,0
0022500002,13,1,1,LAL,GSW,2707.0,0,1,0,0,0,0,0,0
0022500002,14,1,1,GSW,LAL,2689.0,0,1,0,0,0,0,0,0
0022500002,15,1,1,LAL,GSW,2676.0,2,0,0,0,0,0,0,0
0022500002,16,1,1,GSW,LAL,2671.0,0,0,0,0,0,0,0,0
0022500002,17,1,1,LAL,GSW,2666.999,0,0,0,0,0,0,0,0
0022500002,18,1,1,GSW,LAL,2653.0,3,0,0,0,0,0,0,0
0022500002,19,1,1,LAL,GSW,2635.0,-1,0,0,0,0,0,0,0
0022500002,20,1,1,GSW,LAL,2625.0,1,0,0,0,0,0,0,0
0022500002,21,1,1,LAL,GSW,2616.0,-1,0,0,0,0,0,0,0
0022500002,22,1,1,GSW,LAL,2606.0,1,0,0,0,0,0,0,0
0022500002,23,1,1,LAL,GSW,2583.0,-1,0,0,0,0,0,0,0
0022500002,24,1,1,GSW,LAL,2562.0,1,0,0,0,0,0,0,0
0022500002,25,1,1,LAL,GSW,2548.0,-1,0,0,0,0,0,0,0
0022500002,26,1,1,GSW,LAL,2537.0,1,0,0,0,0,0,0,0
0022500002,27,1,1,LAL,GSW,2529.0,-1,0,0,0,0,0,0,0
0022500002,28,1,1,GSW,LAL,2524.0,1,0,0,1,0,0,0,0
0022500002,29,1,1,LAL,GSW,2506.0,-1,0,0,1,0,0,0,0
0022500002,30,1,1,GSW,LAL,2489.999,1,0,1,0,1,0,0,0
0022500002,31,1,1,LAL,GSW,2474.0,-1,1,0,0,0,0,0,0
0022500002,32,1,1,GSW,LAL,2468.0,1,1,0,0,0,0,0,0
0022500002,33,1,1,LAL,GSW,2465.0,-1,0,0,1,0,0,0,0
0022500002,34,1,1,GSW,LAL,2459.999,1,0,0,1,0,0,0,0
0022500002,35,1,1,LAL,GSW,2448.998,0,0,1,0,1,0,0,0
0022500002,36,1,1,GSW,LAL,2432.0,3,1,0,0,0,0,0,0
0022500002,37,1,1,LAL,GSW,2424.0,-3,1,0,0,0,0,0,0
0022500002,38,1,1,GSW,LAL,2423.0,5,0,0,0,0,0,0,0
0022500002,39,1,1,LAL,GSW,2407.0,-3,0,0,0,0,0,0,0
0022500002,40,1,1,GSW,LAL,2397.0,3,0,0,1,0,0,0,0
0022500002,41,1,1,LAL,GSW,2381.0,-3,0,0,1,0,0,0,0
0022500002,42,1,1,GSW,LAL,2365.998,5,0,1,0,1,0,0,0
0022500002,43,1,1,LAL,GSW,2352.0,-5,1,0,1,0,0,0,0
0022500002,44,1,1,GSW,LAL,2337.0,8,1,0,1,0,0,0,0
0022500002,45,1,1,LAL,GSW,2321.995,-6,0,1,1,2,0,0,0
0022500002,46,1,1,GSW,LAL,2301.0,6,1,0,1,0,0,0,0
0022500002,47,1,1,LAL,GSW,2281.0,-6,1,1,1,2,0,0,0
0022500002,48,1,1,GSW,LAL,2258.0,6,1,0,1,0,0,0,0
0022500002,49,1,1,LAL,GSW,2249.998,-4,1,1,0,1,0,0,0
0022500002,50,1,1,GSW,LAL,2229.0,7,1,0,0,0,0,0,0
0022500002,51,1,1,LAL,GSW,2218.7,-7,1,0,0,0,0,0,0
0022500002,52,1,1,GSW,LAL,2215.999,7,0,0,0,0,0,0,0
0022500002,53,1,1,LAL,GSW,2197.2,-5,0,0,0,0,0,0,0
0022500002,54,1,1,GSW,LAL,2192.3,5,0,0,1,0,0,0,0
0022500002,55,1,1,LAL,GSW,2187.7,-3,0,0,1,0,0,0,0
0022500002,56,1,1,GSW,LAL,2163.19,6,0,1,0,1,0,0,0
0022500002,57,2,2,LAL,GSW,2159.992,-6,1,0,0,0,0,0,0
0022500002,58,2,2,GSW,LAL,2152.0,6,1,0,0,0,0,0,0
0022500002,59,2,2,LAL,GSW,2142.0,-3,0,0,1,0,0,0,0
0022500002,60,2,2,GSW,LAL,2125.0,3,0,0,1,0,0,0,0
0022500002,61,2,2,LAL,GSW,2107.997,-3,0,1,0,1,0,0,0
0022500002,62,2,2,GSW,LAL,2091.0,5,1,0,0,0,0,0,0
0022500002,63,2,2,LAL,GSW,2061.0,-5,1,0,0,0,0,0,0
0022500002,64,2,2,GSW,LAL,2056.0,5,0,0,0,0,0,0,0
0022500002,65,2,2,LAL,GSW,2044.0,-5,0,0,0,0,0,0,0
0022500002,66,2,2,GSW,LAL,2033.0,8,0,0,0,0,0,0,0
0022500002,67,2,2,LAL,GSW,2013.0,-6,0,0,0,0,0,0,0
0022500002,68,2,2,GSW,LAL,1991.0,8,0,0,0,0,0,0,0
0022500002,69,2,2,LAL,GSW,1978.0,-6,0,0,0,0,0,0,0
0022500002,70,2,2,GSW,LAL,1970.999,6,0,0,1,0,0,0,0
0022500002,71,2,2,LAL,GSW,1957.999,-6,0,0,1,0,0,0,0
0022500002,72,2,2,GSW,LAL,1927.0,6,0,1,1,2,0,0,0
0022500002,73,2,2,LAL,GSW,1909.0,-4,1,0,1,0,0,0,0
0022500002,74,2,2,GSW,LAL,1895.992,6,1,1,0,1,0,0,0
0022500002,75,2,2,LAL,GSW,1874.0,-6,1,0,1,0,0,0,0
0022500002,76,2,2,GSW,LAL,1848.0,6,1,0,1,0,0,0,0
0022500002,77,2,2,LAL,GSW,1840.998,-4,0,1,0,1,0,0,0
0022500002,78,2,2,GSW,LAL,1824.0,4,1,0,0,0,0,0,0
0022500002,79,2,2,LAL,GSW,1810.0,-4,1,0,0,0,0,0,0
0022500002,80,2,2,GSW,LAL,1805.0,6,0,0,0,0,0,0,0
0022500002,81,2,2,LAL,GSW,1794.0,-4,0,0,0,0,0,0,0
0022500002,82,2,2,GSW,LAL,1783.999,4,0,0,1,0,0,0,0
0022500002,83,2,2,LAL,GSW,1772.999,-4,0,0,1,0,0,0,0
0022500002,84,2,2,GSW,LAL,1762.998,7,0,1,0,1,0,0,0
0022500002,85,2,2,LAL,GSW,1745.0,-7,1,0,0,0,0,0,0
0022500002,86,2,2,GSW,LAL,1739.0,10,1,0,0,0,0,0,0
0022500002,87,2,2,LAL,GSW,1723.0,-8,0,0,0,0,0,0,0
0022500002,88,2,2,GSW,LAL,1705.999,8,0,0,0,0,0,0,0
0022500002,89,2,2,LAL,GSW,1698.0,-6,0,0,0,0,0,0,0
0022500002,90,2,2,GSW,LAL,1683.0,8,0,0,0,0,0,0,0
0022500002,91,2,2,LAL,GSW,1664.0,-6,0,0,0,0,0,0,0
0022500002,92,2,2,GSW,LAL,1650.0,6,0,0,0,0,0,0,0
0022500002,93,2,2,LAL,GSW,1638.0,-6,0,0,1,0,0,0,0
0022500002,94,2,2,GSW,LAL,1619.0,8,0,0,1,0,0,0,0
0022500002,95,2,2,LAL,GSW,1605.992,-7,0,1,1,2,0,0,0
0022500002,96,2,2,GSW,LAL,1593.0,7,1,0,1,0,0,0,0
0022500002,97,2,2,LAL,GSW,1582.997,-7,1,1,0,1,0,0,0
0022500002,98,2,2,GSW,LAL,1573.0,7,1,0,0,0,0,0,0
0022500002,99,2,2,LAL,GSW,1566.999,-7,1,0,1,0,0,0,0
0022500002,100,2,2,GSW,LAL,1560.999,7,0,0,1,0,0,0,0
0022500002,101,2,2,LAL,GSW,1551.998,-4,0,1,0,1,0,0,0
0022500002,102,2,2,GSW,LAL,1537.0,4,1,0,1,0,0,0,0
0022500002,103,2,2,LAL,GSW,1528.0,-1,1,0,1,0,0,0,0
0022500002,104,2,2,GSW,LAL,1507.996,2,0,1,0,1,0,0,0
