season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI_rawgame,wmi_rawgame_z_score
2025-26,2026-03-23,0022500564,2026-01-13T19:30:00-05:00,3,Final,PHX,MIA,PHX @ MIA,205,72,133,0.3333333333333333,0.24812030075187969,1.3434343434343434,1.1397930040818052
2025-26,2026-03-23,0022500565,2026-01-13T20:00:00-05:00,3,Final,CHI,HOU,CHI @ HOU,191,56,135,0.26785714285714285,0.2074074074074074,1.291454081632653,0.9949296009794126
2025-26,2026-03-23,0022500566,2026-01-13T20:00:00-05:00,3,Final,MIN,MIL,MIN @ MIL,203,49,154,0.12244897959183673,0.16233766233766234,0.7542857142857142,-0.5021009070566779
2025-26,2026-03-23,0022500567,2026-01-13T20:00:00-05:00,3,Final,DEN,NOP,DEN @ NOP,198,73,125,0.3013698630136986,0.264,1.141552511415525,0.5771700353409954
2025-26,2026-03-23,0022500568,2026-01-13T20:00:00-05:00,3,Final,SAS,OKC,SAS @ OKC,189,67,122,0.16417910447761194,0.30327868852459017,0.5413473174667205,-1.0955373335997225
2025-26,2026-03-23,0022500569,2026-01-13T22:30:00-05:00,3,Final,ATL,LAL,ATL @ LAL,201,69,132,0.11594202898550725,0.2803030303030303,0.41363102232667454,-1.451468921943799
2025-26,2026-03-23,0022500570,2026-01-13T23:00:00-05:00,3,Final,POR,GSW,POR @ GSW,203,50,153,0.1,0.16339869281045752,0.612,-0.8986359007225417
2025-26,2026-03-23,0022500571,2026-01-14T19:00:00-05:00,3,Final,TOR,IND,TOR @ IND,193,63,130,0.3333333333333333,0.23076923076923078,1.4444444444444442,1.4212972996135322
2025-26,2026-03-23,0022500572,2026-01-14T19:00:00-05:00,3,Final,CLE,PHI,CLE @ PHI,202,56,146,0.17857142857142858,0.1917808219178082,0.931122448979592,-0.009275932857780072
2025-26,2026-03-23,0022500573,2026-01-14T20:00:00-05:00,3,Final,UTA,CHI,UTA @ CHI,204,68,136,0.29411764705882354,0.23529411764705882,1.25,0.8794015307149571
2025-26,2026-03-23,0022500574,2026-01-14T20:00:00-05:00,3,Final,BKN,NOP,BKN @ NOP,194,55,139,0.21818181818181817,0.18705035971223022,1.1664335664335663,0.6465108616039005
2025-26,2026-03-23,0022500575,2026-01-14T21:30:00-05:00,3,Final,DEN,DAL,DEN @ DAL,190,71,119,0.2676056338028169,0.3025210084033613,0.8845852895148669,-0.13896999474031452
2025-26,2026-03-23,0022500576,2026-01-14T22:00:00-05:00,3,Final,NYK,SAC,NYK @ SAC,198,72,126,0.3333333333333333,0.2698412698412698,1.2352941176470589,0.8384178171007792
2025-26,2026-03-23,0022500577,2026-01-14T22:30:00-05:00,3,Final,WAS,LAC,WAS @ LAC,192,58,134,0.1896551724137931,0.21641791044776118,0.8763376932223543,-0.16195515920343762
2025-26,2026-03-23,0022500578,2026-01-15T14:00:00-05:00,3,Final,MEM,ORL,MEM @ ORL,201,48,153,0.16666666666666666,0.16339869281045752,1.02,0.23841624978921303
2025-26,2026-03-23,0022500579,2026-01-15T19:00:00-05:00,3,Final,PHX,DET,PHX @ DET,197,67,130,0.2537313432835821,0.24615384615384617,1.0307835820895521,0.26846893411554945
2025-26,2026-03-23,0022500580,2026-01-15T19:30:00-05:00,3,Final,BOS,MIA,BOS @ MIA,192,69,123,0.18840579710144928,0.2845528455284553,0.662111801242236,-0.7589796963879778
2025-26,2026-03-23,0022500581,2026-01-15T19:30:00-05:00,3,Final,OKC,HOU,OKC @ HOU,197,47,150,0.2127659574468085,0.15333333333333332,1.387604070305273,1.2628892857634408
2025-26,2026-03-23,0022500582,2026-01-15T20:00:00-05:00,3,Final,MIL,SAS,MIL @ SAS,197,71,126,0.23943661971830985,0.2698412698412698,0.8873239436619719,-0.13133765996709487
2025-26,2026-03-23,0022500583,2026-01-15T20:30:00-05:00,3,Final,UTA,DAL,UTA @ DAL,219,57,162,0.22807017543859648,0.16049382716049382,1.4210526315789473,1.3561068311746065
2025-26,2026-03-23,0022500584,2026-01-15T22:00:00-05:00,3,Final,NYK,GSW,NYK @ GSW,186,48,138,0.22916666666666666,0.16666666666666666,1.375,1.2277630964354702
2025-26,2026-03-23,0022500585,2026-01-15T22:00:00-05:00,3,Final,ATL,POR,ATL @ POR,207,57,150,0.17543859649122806,0.18,0.9746588693957114,0.1120553917984271
2025-26,2026-03-23,0022500586,2026-01-15T22:30:00-05:00,3,Final,CHA,LAL,CHA @ LAL,195,62,133,0.14516129032258066,0.24812030075187969,0.5850439882697948,-0.9737594083378602
2025-26,2026-03-23,0022500587,2026-01-16T19:30:00-05:00,3,Final,CHI,BKN,CHI @ BKN,196,54,142,0.05555555555555555,0.20422535211267606,0.27203065134099613,-1.8460939374892105
2025-26,2026-03-23,0022500588,2026-01-16T19:00:00-05:00,3,Final,NOP,IND,NOP @ IND,191,65,126,0.2,0.24603174603174602,0.8129032258064517,-0.33874020232064334
2025-26,2026-03-23,0022500589,2026-01-16T19:00:00-05:00,3,Final,CLE,PHI,CLE @ PHI,196,52,144,0.11538461538461539,0.19444444444444445,0.5934065934065934,-0.9504537265861995
2025-26,2026-03-23,0022500590,2026-01-16T19:30:00-05:00,3,Final,LAC,TOR,LAC @ TOR,207,67,140,0.14925373134328357,0.25,0.5970149253731343,-0.9403976931981711
2025-26,2026-03-23,0022500591,2026-01-16T21:30:00-05:00,3,Final,MIN,HOU,MIN @ HOU,194,74,120,0.35135135135135137,0.30833333333333335,1.139517896274653,0.5714997816120931
2025-26,2026-03-23,0022500592,2026-01-16T22:00:00-05:00,3,Final,WAS,SAC,WAS @ SAC,202,65,137,0.09230769230769231,0.24817518248175183,0.3719457013574661,-1.5676414313869638
2025-26,2026-03-23,0022500593,2026-01-17T17:00:00-05:00,3,Final,UTA,DAL,UTA @ DAL,204,70,134,0.14285714285714285,0.26865671641791045,0.5317460317460317,-1.1222950850124356
2025-26,2026-03-23,0022500594,2026-01-17T19:30:00-05:00,3,Final,BOS,ATL,BOS @ ATL,209,56,153,0.2857142857142857,0.16993464052287582,1.6813186813186811,2.081440339904419
2025-26,2026-03-23,0022500595,2026-01-17T19:30:00-05:00,3,Final,IND,DET,IND @ DET,220,72,148,0.19444444444444445,0.24324324324324326,0.7993827160493827,-0.3764204099071395
2025-26,2026-03-23,0022500596,2026-01-17T19:30:00-05:00,3,Final,PHX,NYK,PHX @ NYK,185,63,122,0.4126984126984127,0.21311475409836064,1.9365079365079365,2.7926253678466635
2025-26,2026-03-23,0022500597,2026-01-17T20:00:00-05:00,3,Final,OKC,MIA,OKC @ MIA,200,68,132,0.2647058823529412,0.25757575757575757,1.027681660899654,0.259824213135913
2025-26,2026-03-23,0022500598,2026-01-17T20:00:00-05:00,3,Final,MIN,SAS,MIN @ SAS,198,67,131,0.1791044776119403,0.26717557251908397,0.670362473347548,-0.7359859599651536
2025-26,2026-03-23,0022500599,2026-01-17T20:30:00-05:00,3,Final,CHA,GSW,CHA @ GSW,203,63,140,0.30158730158730157,0.19285714285714287,1.5637860082304524,1.7538894117417587
2025-26,2026-03-23,0022500600,2026-01-17T21:00:00-05:00,3,Final,WAS,DEN,WAS @ DEN,199,65,134,0.18461538461538463,0.2462686567164179,0.7496503496503497,-0.5150191701131664
2025-26,2026-03-23,0022500601,2026-01-17T22:00:00-05:00,3,Final,LAL,POR,LAL @ POR,200,72,128,0.20833333333333334,0.265625,0.7843137254901961,-0.41841606706734663
2025-26,2026-03-23,0022500602,2026-01-18T12:00:00-05:00,3,Final,ORL,MEM,ORL @ MEM,201,66,135,0.10606060606060606,0.25925925925925924,0.4090909090909091,-1.4641217295866764
2025-26,2026-03-23,0022500603,2026-01-18T19:00:00-05:00,3,Final,BKN,CHI,BKN @ CHI,183,56,127,0.14285714285714285,0.2204724409448819,0.6479591836734694,-0.7984215205103713
2025-26,2026-03-23,0022500604,2026-01-18T19:00:00-05:00,3,Final,NOP,HOU,NOP @ HOU,197,48,149,0.16666666666666666,0.16778523489932887,0.9933333333333332,0.16409911576883643
2025-26,2026-03-23,0022500605,2026-01-18T20:00:00-05:00,3,Final,CHA,DEN,CHA @ DEN,171,58,113,0.1724137931034483,0.26548672566371684,0.6494252873563219,-0.7943356471146344
2025-26,2026-03-23,0022500606,2026-01-18T21:00:00-05:00,3,Final,POR,SAC,POR @ SAC,201,65,136,0.2923076923076923,0.23529411764705882,1.2423076923076923,0.8579638959013871
2025-26,2026-03-23,0022500607,2026-01-18T21:30:00-05:00,3,Final,TOR,LAL,TOR @ LAL,190,52,138,0.09615384615384616,0.1956521739130435,0.4914529914529915,-1.2345874578454215
2025-26,2026-03-23,0022500608,2026-01-19T15:00:00-05:00,3,Final,LAC,WAS,LAC @ WAS,195,61,134,0.2459016393442623,0.23134328358208955,1.0629296668429402,0.3580566174473462
2025-26,2026-03-23,0022500609,2026-01-19T19:00:00-05:00,3,Final,IND,PHI,IND @ PHI,199,65,134,0.13846153846153847,0.23880597014925373,0.5798076923076924,-0.9883524024173321
2025-26,2026-03-23,0022500610,2026-01-19T19:30:00-05:00,3,Final,PHX,BKN,PHX @ BKN,178,59,119,0.1694915254237288,0.25210084033613445,0.672316384180791,-0.7305406204679791
2025-26,2026-03-23,0022500611,2026-01-19T17:00:00-05:00,3,Final,UTA,SAS,UTA @ SAS,199,62,137,0.0967741935483871,0.24087591240875914,0.40175953079178883,-1.4845534929720439
2025-26,2026-03-23,0022500612,2026-01-19T22:00:00-05:00,3,Final,MIA,GSW,MIA @ GSW,214,58,156,0.20689655172413793,0.19230769230769232,1.0758620689655172,0.3940978322629317
2025-26,2026-03-23,0022500613,2026-01-20T19:00:00-05:00,3,Final,PHX,PHI,PHX @ PHI,209,60,149,0.21666666666666667,0.20134228187919462,1.0761111111111112,0.3947918859570881
2025-26,2026-03-23,0022500614,2026-01-20T20:00:00-05:00,3,Final,LAC,CHI,LAC @ CHI,205,49,156,0.14285714285714285,0.16666666666666666,0.8571428571428571,-0.21544910440665563
2025-26,2026-03-23,0022500615,2026-01-20T20:00:00-05:00,3,Final,SAS,HOU,SAS @ HOU,194,49,145,0.061224489795918366,0.1724137931034483,0.3551020408163265,-1.6145829030555736
2025-26,2026-03-23,0022500616,2026-01-20T21:00:00-05:00,3,Final,MIN,UTA,MIN @ UTA,209,65,144,0.23076923076923078,0.2152777777777778,1.0719602977667493,0.38322401527184385
2025-26,2026-03-23,0022500617,2026-01-20T22:00:00-05:00,3,Final,LAL,DEN,LAL @ DEN,189,57,132,0.19298245614035087,0.2196969696969697,0.8784029038112522,-0.1561996392491093
2025-26,2026-03-23,0022500618,2026-01-20T22:00:00-05:00,3,Final,TOR,GSW,TOR @ GSW,207,66,141,0.25757575757575757,0.24113475177304963,1.0681818181818181,0.372693798757847
2025-26,2026-03-23,0022500619,2026-01-20T22:00:00-05:00,3,Final,MIA,SAC,MIA @ SAC,209,57,152,0.24561403508771928,0.18421052631578946,1.3333333333333333,1.1116425745286322
2025-26,2026-03-23,0022500620,2026-01-21T19:00:00-05:00,3,Final,CLE,CHA,CLE @ CHA,193,67,126,0.208955223880597,0.2777777777777778,0.7522388059701491,-0.5078054205422505
2025-26,2026-03-23,0022500621,2026-01-21T19:30:00-05:00,3,Final,IND,BOS,IND @ BOS,200,66,134,0.16666666666666666,0.2462686567164179,0.6767676767676768,-0.7181353464275978
2025-26,2026-03-23,0022500622,2026-01-21T19:30:00-05:00,3,Final,BKN,NYK,BKN @ NYK,183,50,133,0.12,0.19548872180451127,0.6138461538461538,-0.893490868367285
2025-26,2026-03-23,0022500623,2026-01-21T20:00:00-05:00,3,Final,ATL,MEM,ATL @ MEM,207,71,136,0.19718309859154928,0.25735294117647056,0.7661971830985915,-0.46890492365119785
2025-26,2026-03-23,0022500624,2026-01-21T20:00:00-05:00,3,Final,DET,NOP,DET @ NOP,203,66,137,0.16666666666666666,0.25547445255474455,0.6523809523809523,-0.7860985263488296
2025-26,2026-03-23,0022500625,2026-01-21T21:30:00-05:00,3,Final,OKC,MIL,OKC @ MIL,192,50,142,0.32,0.16901408450704225,1.8933333333333333,2.672302388956531
2025-26,2026-03-23,0022500626,2026-01-21T22:00:00-05:00,3,Final,TOR,SAC,TOR @ SAC,199,56,143,0.21428571428571427,0.20279720279720279,1.0566502463054188,0.3405565472851982
2025-26,2026-03-23,0022500627,2026-01-22T19:00:00-05:00,3,Final,CHA,ORL,CHA @ ORL,190,66,124,0.16666666666666666,0.2661290322580645,0.6262626262626263,-0.8588874941934617
2025-26,2026-03-23,0022500628,2026-01-22T19:00:00-05:00,3,Final,HOU,PHI,HOU @ PHI,206,68,138,0.22058823529411764,0.2608695652173913,0.8455882352941176,-0.24765059367493822
2025-26,2026-03-23,0022500629,2026-01-22T19:00:00-05:00,3,Final,DEN,WAS,DEN @ WAS,190,60,130,0.18333333333333332,0.23846153846153847,0.7688172043010751,-0.4616032061446528
2025-26,2026-03-23,0022500630,2026-01-22T19:30:00-05:00,3,Final,GSW,DAL,GSW @ DAL,215,65,150,0.2,0.2,1.0,0.1826783992739309
2025-26,2026-03-23,0022500631,2026-01-22T20:00:00-05:00,3,Final,CHI,MIN,CHI @ MIN,207,66,141,0.18181818181818182,0.24113475177304963,0.7540106951871658,-0.5028673557268648
2025-26,2026-03-23,0022500632,2026-01-22T21:00:00-05:00,3,Final,SAS,UTA,SAS @ UTA,197,52,145,0.25,0.1793103448275862,1.3942307692307692,1.281357183469395
2025-26,2026-03-23,0022500633,2026-01-22T22:00:00-05:00,3,Final,LAL,LAC,LAL @ LAC,195,50,145,0.14,0.1793103448275862,0.7807692307692309,-0.42829419291281484
2025-26,2026-03-23,0022500634,2026-01-22T22:00:00-05:00,3,Final,MIA,POR,MIA @ POR,207,43,164,0.11627906976744186,0.12195121951219512,0.9534883720930233,0.053055491098856336
2025-26,2026-03-23,0022500635,2026-01-23T19:00:00-05:00,3,Final,HOU,DET,HOU @ DET,196,64,132,0.28125,0.23484848484848486,1.1975806451612903,0.7333144225095805
2025-26,2026-03-23,0022500636,2026-01-23T19:30:00-05:00,3,Final,PHX,ATL,PHX @ ATL,201,39,162,0.15384615384615385,0.12962962962962962,1.186813186813187,0.7033066733177752
2025-26,2026-03-23,0022500637,2026-01-23T19:30:00-05:00,3,Final,BOS,BKN,BOS @ BKN,218,80,138,0.35,0.2753623188405797,1.2710526315789472,0.9380729523099904
2025-26,2026-03-23,0022500638,2026-01-23T19:30:00-05:00,3,Final,SAC,CLE,SAC @ CLE,193,69,124,0.18840579710144928,0.2903225806451613,0.6489533011272142,-0.7956510220087983
2025-26,2026-03-23,0022500639,2026-01-23T20:00:00-05:00,3,Final,NOP,MEM,NOP @ MEM,208,66,142,0.2878787878787879,0.22535211267605634,1.2774621212121213,0.9559355110626458
2025-26,2026-03-23,0022500640,2026-01-23T21:30:00-05:00,3,Final,DEN,MIL,DEN @ MIL,189,63,126,0.14285714285714285,0.2619047619047619,0.5454545454545454,-1.084090930618844
2025-26,2026-03-23,0022500641,2026-01-23T20:00:00-05:00,3,Final,IND,OKC,IND @ OKC,201,62,139,0.25806451612903225,0.23741007194244604,1.0869990224828934,0.4251353247802897
2025-26,2026-03-23,0022500642,2026-01-23T22:00:00-05:00,3,Final,TOR,POR,TOR @ POR,195,37,158,0.2702702702702703,0.12025316455696203,2.2475106685633004,3.6593565573039744
2025-26,2026-03-23,0022500643,2026-01-24T15:00:00-05:00,3,Final,NYK,PHI,NYK @ PHI,195,69,126,0.21739130434782608,0.2777777777777778,0.7826086956521738,-0.42316780197913556
2025-26,2026-03-23,0022500644,2026-01-25T17:30:00-05:00,3,Final,GSW,MIN,GSW @ MIN,206,54,152,0.18518518518518517,0.17763157894736842,1.0425240054869684,0.301188232331115
2025-26,2026-03-23,0022500645,2026-01-24T12:00:00-05:00,3,Final,WAS,CHA,WAS @ CHA,199,49,150,0.24489795918367346,0.15333333333333332,1.5971606033717836,1.8469008214915374
2025-26,2026-03-23,0022500646,2026-01-24T19:00:00-05:00,3,Final,CLE,ORL,CLE @ ORL,198,70,128,0.2,0.28125,0.7111111111111111,-0.6224238859468104
2025-26,2026-03-23,0022500647,2026-01-24T20:00:00-05:00,3,Final,BOS,CHI,BOS @ CHI,184,39,145,0.20512820512820512,0.1310344827586207,1.5654520917678811,1.7585326074995173
2025-26,2026-03-23,0022500648,2026-01-24T20:30:00-05:00,3,Final,LAL,DAL,LAL @ DAL,205,65,140,0.27692307692307694,0.2357142857142857,1.174825174825175,0.669897372309614
2025-26,2026-03-23,0022500649,2026-01-24T21:30:00-05:00,3,Final,MIA,UTA,MIA @ UTA,222,89,133,0.1797752808988764,0.3383458646616541,0.5313358302122347,-1.1234382726010315
2025-26,2026-03-23,0022500650,2026-01-25T15:00:00-05:00,3,Final,SAC,DET,SAC @ DET,199,65,134,0.18461538461538463,0.26119402985074625,0.7068131868131869,-0.6344017390489952
2025-26,2026-03-23,0022500651,2026-03-18T20:30:00-04:00,3,Final,DEN,MEM,DEN @ MEM,217,74,143,0.24324324324324326,0.23776223776223776,1.023052464228935,0.246923139533994
2025-26,2026-03-23,0022500653,2026-01-25T19:00:00-05:00,3,Final,TOR,OKC,TOR @ OKC,192,66,126,0.15151515151515152,0.2698412698412698,0.5614973262032086,-1.0393814248579225
2025-26,2026-03-23,0022500654,2026-01-25T19:00:00-05:00,3,Final,NOP,SAS,NOP @ SAS,188,59,129,0.1694915254237288,0.23255813953488372,0.7288135593220338,-0.5730890653400638
2025-26,2026-03-23,0022500655,2026-01-25T20:00:00-05:00,3,Final,MIA,PHX,MIA @ PHX,202,74,128,0.1891891891891892,0.2890625,0.6544923301680059,-0.7802143433750255
2025-26,2026-03-23,0022500656,2026-01-25T21:00:00-05:00,3,Final,BKN,LAC,BKN @ LAC,204,61,143,0.19672131147540983,0.21678321678321677,0.9074563722897938,-0.07523074509873862
2025-26,2026-03-23,0022500657,2026-01-26T15:00:00-05:00,3,Final,PHI,CHA,PHI @ CHA,203,60,143,0.11666666666666667,0.22377622377622378,0.5213541666666667,-1.151256096130867
2025-26,2026-03-23,0022500658,2026-01-26T19:00:00-05:00,3,Final,ORL,CLE,ORL @ CLE,192,64,128,0.140625,0.2421875,0.5806451612903226,-0.9860184663690806
2025-26,2026-03-23,0022500659,2026-01-26T13:30:00-05:00,3,Final,IND,ATL,IND @ ATL,219,52,167,0.09615384615384616,0.15568862275449102,0.617603550295858,-0.8830194082852718
2025-26,2026-03-23,0022500660,2026-01-26T20:00:00-05:00,3,Final,POR,BOS,POR @ BOS,196,60,136,0.11666666666666667,0.2426470588235294,0.4808080808080808,-1.2642536797591497
2025-26,2026-03-23,0022500661,2026-01-26T20:00:00-05:00,3,Final,LAL,CHI,LAL @ CHI,202,58,144,0.1724137931034483,0.2152777777777778,0.8008898776418243,-0.37222011253004533
2025-26,2026-03-23,0022500662,2026-01-26T20:00:00-05:00,3,Final,MEM,HOU,MEM @ HOU,197,62,135,0.0967741935483871,0.22962962962962963,0.4214360041623309,-1.4297172764022834
2025-26,2026-03-23,0022500663,2026-01-26T21:30:00-05:00,3,Final,GSW,MIN,GSW @ MIN,213,54,159,0.09259259259259259,0.1761006289308176,0.5257936507936508,-1.1388837309991267
2025-26,2026-03-23,0022500664,2026-01-27T19:00:00-05:00,3,Final,POR,WAS,POR @ WAS,212,59,153,0.13559322033898305,0.1895424836601307,0.7153711279953244,-0.6105516767325675
2025-26,2026-03-23,0022500665,2026-01-27T19:30:00-05:00,3,Final,SAC,NYK,SAC @ NYK,191,50,141,0.26,0.1702127659574468,1.5275,1.6527642066144963
2025-26,2026-03-23,0022500666,2026-01-27T20:00:00-05:00,3,Final,MIL,PHI,MIL @ PHI,195,59,136,0.22033898305084745,0.20588235294117646,1.0702179176755449,0.3783681892186261
2025-26,2026-03-23,0022500667,2026-01-27T20:00:00-05:00,3,Final,NOP,OKC,NOP @ OKC,190,61,129,0.19672131147540983,0.23255813953488372,0.8459016393442623,-0.2467771702700458
2025-26,2026-03-23,0022500668,2026-01-27T21:00:00-05:00,3,Final,DET,DEN,DET @ DEN,187,51,136,0.21568627450980393,0.20588235294117646,1.0476190476190477,0.3153875671674598
2025-26,2026-03-23,0022500669,2026-01-27T21:00:00-05:00,3,Final,BKN,PHX,BKN @ PHX,177,65,112,0.2,0.2767857142857143,0.7225806451612903,-0.5904595272283693
2025-26,2026-03-23,0022500670,2026-01-27T22:00:00-05:00,3,Final,LAC,UTA,LAC @ UTA,188,58,130,0.1206896551724138,0.23846153846153847,0.5061179087875417,-1.193717909334815
2025-26,2026-03-23,0022500671,2026-01-28T19:00:00-05:00,3,Final,LAL,CLE,LAL @ CLE,194,48,146,0.2708333333333333,0.15753424657534246,1.7192028985507246,2.187019581752825
2025-26,2026-03-23,0022500672,2026-01-28T19:00:00-05:00,3,Final,CHI,IND,CHI @ IND,193,61,132,0.16393442622950818,0.24242424242424243,0.6762295081967212,-0.719635164395595
2025-26,2026-03-23,0022500673,2026-01-28T19:30:00-05:00,3,Final,ATL,BOS,ATL @ BOS,191,46,145,0.043478260869565216,0.15862068965517243,0.274102079395085,-1.8403210901276121
2025-26,2026-03-23,0022500674,2026-01-28T19:30:00-05:00,3,Final,ORL,MIA,ORL @ MIA,214,59,155,0.22033898305084745,0.1870967741935484,1.1776738749269433,0.6778363933313756
2025-26,2026-03-23,0022500675,2026-01-28T19:30:00-05:00,3,Final,NYK,TOR,NYK @ TOR,202,64,138,0.21875,0.2318840579710145,0.943359375,0.0248270648068234
2025-26,2026-03-23,0022500676,2026-01-28T20:00:00-05:00,3,Final,CHA,MEM,CHA @ MEM,184,37,147,0.16216216216216217,0.12244897959183673,1.3243243243243243,1.0865354346568838
2025-26,2026-03-23,0022500677,2026-01-28T20:30:00-05:00,3,Final,MIN,DAL,MIN @ DAL,208,73,135,0.3150684931506849,0.25925925925925924,1.2152641878669277,0.7825965555049518
2025-26,2026-03-23,0022500678,2026-01-28T21:00:00-05:00,3,Final,GSW,UTA,GSW @ UTA,216,65,151,0.26153846153846155,0.1986754966887417,1.3164102564102567,1.0644797779387791
2025-26,2026-03-23,0022500679,2026-01-28T21:30:00-05:00,3,Final,SAS,HOU,SAS @ HOU,195,52,143,0.36538461538461536,0.16083916083916083,2.2717391304347827,3.726878676604369
2025-26,2026-03-23,0022500680,2026-01-29T19:00:00-05:00,3,Final,SAC,PHI,SAC @ PHI,182,73,109,0.2191780821917808,0.3577981651376147,0.6125746399719002,-0.8970344408798477
2025-26,2026-03-23,0022500681,2026-01-29T19:00:00-05:00,3,Final,MIL,WAS,MIL @ WAS,201,52,149,0.3269230769230769,0.15436241610738255,2.117892976588629,3.2981259803329683
2025-26,2026-03-23,0022500682,2026-01-29T20:00:00-05:00,3,Final,HOU,ATL,HOU @ ATL,180,47,133,0.0851063829787234,0.17293233082706766,0.4921369102682701,-1.232681449610892
2025-26,2026-03-23,0022500683,2026-01-29T20:30:00-05:00,3,Final,CHA,DAL,CHA @ DAL,202,58,144,0.08620689655172414,0.2013888888888889,0.42806183115338886,-1.411251808683898
2025-26,2026-03-23,0022500684,2026-01-29T21:00:00-05:00,3,Final,BKN,DEN,BKN @ DEN,176,56,120,0.30357142857142855,0.21666666666666667,1.401098901098901,1.300497928838654
2025-26,2026-03-23,0022500685,2026-01-29T21:00:00-05:00,3,Final,DET,PHX,DET @ PHX,190,67,123,0.19402985074626866,0.2845528455284553,0.6818763326226013,-0.7038980716088077
2025-26,2026-03-23,0022500686,2026-01-29T21:30:00-05:00,3,Final,OKC,MIN,OKC @ MIN,196,56,140,0.17857142857142858,0.20714285714285716,0.8620689655172413,-0.20172056979698025
2025-26,2026-03-23,0022500687,2026-01-30T19:30:00-05:00,3,Final,TOR,ORL,TOR @ ORL,205,80,125,0.3875,0.288,1.3454861111111112,1.1455110600847935
2025-26,2026-03-23,0022500688,2026-01-30T19:00:00-05:00,3,Final,LAL,WAS,LAL @ WAS,208,48,160,0.10416666666666667,0.1625,0.6410256410256411,-0.8177445586926706
2025-26,2026-03-23,0022500689,2026-01-30T19:30:00-05:00,3,Final,SAC,BOS,SAC @ BOS,180,58,122,0.1724137931034483,0.23770491803278687,0.7253269916765755,-0.5828057546517624
2025-26,2026-03-23,0022500690,2026-01-30T19:30:00-05:00,3,Final,POR,NYK,POR @ NYK,200,51,149,0.058823529411764705,0.174496644295302,0.33710407239819007,-1.6647413067190162
2025-26,2026-03-23,0022500691,2026-01-30T19:30:00-05:00,3,Final,MEM,NOP,MEM @ NOP,198,56,142,0.17857142857142858,0.20422535211267606,0.874384236453202,-0.16739923327279166
2025-26,2026-03-23,0022500692,2026-01-31T20:00:00-05:00,3,Final,CHI,MIA,CHI @ MIA,226,64,162,0.1875,0.19135802469135801,0.9798387096774194,0.12649104996417077
2025-26,2026-03-23,0022500693,2026-01-30T21:00:00-05:00,3,Final,CLE,PHX,CLE @ PHX,205,60,145,0.15,0.20689655172413793,0.725,-0.583717045311198
2025-26,2026-03-23,0022500694,2026-01-30T21:30:00-05:00,3,Final,BKN,UTA,BKN @ UTA,185,70,115,0.12857142857142856,0.3217391304347826,0.3996138996138996,-1.4905331364647498
2025-26,2026-03-23,0022500695,2026-01-30T21:00:00-05:00,3,Final,LAC,DEN,LAC @ DEN,188,61,127,0.3442622950819672,0.2204724409448819,1.5614754098360655,1.7474500223463991
2025-26,2026-03-23,0022500696,2026-01-30T22:00:00-05:00,3,Final,DET,GSW,DET @ GSW,223,73,150,0.273972602739726,0.24,1.1415525114155252,0.5771700353409961
2025-26,2026-03-23,0022500697,2026-01-31T12:00:00-05:00,3,Final,SAS,CHA,SAS @ CHA,188,55,133,0.12727272727272726,0.21052631578947367,0.6045454545454545,-0.9194109177327834
2025-26,2026-03-23,0022500698,2026-01-31T19:00:00-05:00,3,Final,ATL,IND,ATL @ IND,215,59,156,0.0847457627118644,0.20512820512820512,0.413135593220339,-1.4528496296172915
2025-26,2026-03-23,0022500699,2026-01-31T19:30:00-05:00,3,Final,NOP,PHI,NOP @ PHI,201,59,142,0.0847457627118644,0.20422535211267606,0.4149620105201636,-1.447759600895484
2025-26,2026-03-23,0022500700,2026-01-31T20:00:00-05:00,3,Final,MIN,MEM,MIN @ MEM,202,58,144,0.1724137931034483,0.2013888888888889,0.8561236623067777,-0.2182894908776226
2025-26,2026-03-23,0022500701,2026-01-31T20:30:00-05:00,3,Final,DAL,HOU,DAL @ HOU,197,57,140,0.15789473684210525,0.21428571428571427,0.7368421052631579,-0.5507143706639915
2025-26,2026-03-23,0022500702,2026-02-01T15:30:00-05:00,3,Final,MIL,BOS,MIL @ BOS,173,55,118,0.16363636363636364,0.23728813559322035,0.6896103896103896,-0.682344085995707
2025-26,2026-03-23,0022500703,2026-02-01T21:00:00-05:00,3,Final,ORL,SAS,ORL @ SAS,202,65,137,0.16923076923076924,0.25547445255474455,0.6624175824175824,-0.7581275171158856
2025-26,2026-03-23,0022500704,2026-02-01T18:00:00-05:00,3,Final,BKN,DET,BKN @ DET,201,66,135,0.21212121212121213,0.24444444444444444,0.8677685950413224,-0.18583631487669422
2025-26,2026-03-23,0022500705,2026-02-01T18:00:00-05:00,3,Final,CHI,MIA,CHI @ MIA,212,70,142,0.2714285714285714,0.22535211267605634,1.2044642857142855,0.7524983889167697
2025-26,2026-03-23,0022500706,2026-02-01T18:00:00-05:00,3,Final,UTA,TOR,UTA @ TOR,206,67,139,0.22388059701492538,0.26618705035971224,0.8410649455425575,-0.26025651607542655
2025-26,2026-03-23,0022500707,2026-02-01T18:00:00-05:00,3,Final,SAC,WAS,SAC @ WAS,193,62,131,0.24193548387096775,0.2366412213740458,1.022372528616025,0.24502823205637456
